count,date,timeInterval,class,headingDirection,LocationId,LocationName,movement,approach
4.0,2025-07-12,09:00 AM - 09:14 AM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
2.0,2025-07-12,09:00 AM - 09:14 AM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
2.0,2025-07-12,09:15 AM - 09:29 AM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
5.0,2025-07-12,09:15 AM - 09:29 AM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
3.0,2025-07-12,09:30 AM - 09:44 AM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
2.0,2025-07-12,09:30 AM - 09:44 AM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
4.0,2025-07-12,09:30 AM - 09:44 AM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,09:45 AM - 09:59 AM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
2.0,2025-07-12,09:45 AM - 09:59 AM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
1.0,2025-07-12,09:45 AM - 09:59 AM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
4.0,2025-07-12,09:45 AM - 09:59 AM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,10:00 AM - 10:14 AM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
3.0,2025-07-12,10:00 AM - 10:14 AM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
2.0,2025-07-12,10:00 AM - 10:14 AM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
2.0,2025-07-12,10:00 AM - 10:14 AM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,10:15 AM - 10:29 AM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,BIKELANE,SB
1.0,2025-07-12,10:15 AM - 10:29 AM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
2.0,2025-07-12,10:15 AM - 10:29 AM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
7.0,2025-07-12,10:15 AM - 10:29 AM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,10:30 AM - 10:44 AM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
4.0,2025-07-12,10:30 AM - 10:44 AM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
8.0,2025-07-12,10:30 AM - 10:44 AM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
3.0,2025-07-12,10:30 AM - 10:44 AM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
2.0,2025-07-12,10:45 AM - 10:59 AM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
4.0,2025-07-12,10:45 AM - 10:59 AM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
8.0,2025-07-12,10:45 AM - 10:59 AM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,11:00 AM - 11:14 AM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
3.0,2025-07-12,11:00 AM - 11:14 AM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
7.0,2025-07-12,11:00 AM - 11:14 AM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,11:15 AM - 11:29 AM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
4.0,2025-07-12,11:15 AM - 11:29 AM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
5.0,2025-07-12,11:15 AM - 11:29 AM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
2.0,2025-07-12,11:15 AM - 11:29 AM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,11:30 AM - 11:44 AM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
1.0,2025-07-12,11:30 AM - 11:44 AM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
2.0,2025-07-12,11:30 AM - 11:44 AM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,11:45 AM - 11:59 AM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
1.0,2025-07-12,11:45 AM - 11:59 AM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
1.0,2025-07-12,11:45 AM - 11:59 AM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
3.0,2025-07-12,11:45 AM - 11:59 AM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,12:00 PM - 12:14 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
1.0,2025-07-12,12:00 PM - 12:14 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
5.0,2025-07-12,12:00 PM - 12:14 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
5.0,2025-07-12,12:00 PM - 12:14 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
3.0,2025-07-12,12:15 PM - 12:29 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
4.0,2025-07-12,12:15 PM - 12:29 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
5.0,2025-07-12,12:15 PM - 12:29 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
4.0,2025-07-12,12:15 PM - 12:29 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,12:30 PM - 12:44 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
3.0,2025-07-12,12:30 PM - 12:44 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
5.0,2025-07-12,12:30 PM - 12:44 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
3.0,2025-07-12,12:30 PM - 12:44 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,12:45 PM - 12:59 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
2.0,2025-07-12,12:45 PM - 12:59 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
4.0,2025-07-12,12:45 PM - 12:59 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
3.0,2025-07-12,01:00 PM - 01:14 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
2.0,2025-07-12,01:00 PM - 01:14 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
5.0,2025-07-12,01:00 PM - 01:14 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
3.0,2025-07-12,01:15 PM - 01:29 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
2.0,2025-07-12,01:15 PM - 01:29 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
5.0,2025-07-12,01:15 PM - 01:29 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
11.0,2025-07-12,01:15 PM - 01:29 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
2.0,2025-07-12,01:30 PM - 01:44 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
2.0,2025-07-12,01:30 PM - 01:44 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
2.0,2025-07-12,01:30 PM - 01:44 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
7.0,2025-07-12,01:30 PM - 01:44 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,01:45 PM - 01:59 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,BIKELANE,SB
10.0,2025-07-12,01:45 PM - 01:59 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
1.0,2025-07-12,01:45 PM - 01:59 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,01:45 PM - 01:59 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
7.0,2025-07-12,02:00 PM - 02:14 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
3.0,2025-07-12,02:00 PM - 02:14 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
5.0,2025-07-12,02:00 PM - 02:14 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
3.0,2025-07-12,02:15 PM - 02:29 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
2.0,2025-07-12,02:15 PM - 02:29 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
4.0,2025-07-12,02:15 PM - 02:29 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
2.0,2025-07-12,02:15 PM - 02:29 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
4.0,2025-07-12,02:30 PM - 02:44 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
2.0,2025-07-12,02:30 PM - 02:44 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
5.0,2025-07-12,02:30 PM - 02:44 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,02:45 PM - 02:59 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
2.0,2025-07-12,02:45 PM - 02:59 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
4.0,2025-07-12,02:45 PM - 02:59 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
4.0,2025-07-12,02:45 PM - 02:59 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
6.0,2025-07-12,03:00 PM - 03:14 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
6.0,2025-07-12,03:00 PM - 03:14 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
1.0,2025-07-12,03:00 PM - 03:14 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,BIKELANE,SB
1.0,2025-07-12,03:00 PM - 03:14 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
10.0,2025-07-12,03:00 PM - 03:14 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,03:15 PM - 03:29 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,BIKELANE,SB
3.0,2025-07-12,03:15 PM - 03:29 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
9.0,2025-07-12,03:15 PM - 03:29 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
1.0,2025-07-12,03:15 PM - 03:29 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
4.0,2025-07-12,03:15 PM - 03:29 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,03:30 PM - 03:44 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
7.0,2025-07-12,03:30 PM - 03:44 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
5.0,2025-07-12,03:30 PM - 03:44 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
4.0,2025-07-12,03:30 PM - 03:44 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
2.0,2025-07-12,03:45 PM - 03:59 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
4.0,2025-07-12,03:45 PM - 03:59 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
7.0,2025-07-12,03:45 PM - 03:59 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
5.0,2025-07-12,03:45 PM - 03:59 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
2.0,2025-07-12,04:00 PM - 04:14 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
1.0,2025-07-12,04:00 PM - 04:14 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,BIKELANE,SB
5.0,2025-07-12,04:00 PM - 04:14 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
2.0,2025-07-12,04:00 PM - 04:14 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
3.0,2025-07-12,04:00 PM - 04:14 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
2.0,2025-07-12,04:15 PM - 04:29 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
5.0,2025-07-12,04:15 PM - 04:29 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
5.0,2025-07-12,04:15 PM - 04:29 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
3.0,2025-07-12,04:15 PM - 04:29 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,04:30 PM - 04:44 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
9.0,2025-07-12,04:30 PM - 04:44 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
4.0,2025-07-12,04:30 PM - 04:44 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
6.0,2025-07-12,04:30 PM - 04:44 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
2.0,2025-07-12,04:45 PM - 04:59 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
2.0,2025-07-12,04:45 PM - 04:59 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
2.0,2025-07-12,04:45 PM - 04:59 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
2.0,2025-07-12,05:00 PM - 05:14 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
3.0,2025-07-12,05:00 PM - 05:14 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
1.0,2025-07-12,05:00 PM - 05:14 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
5.0,2025-07-12,05:00 PM - 05:14 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
2.0,2025-07-12,05:15 PM - 05:29 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
2.0,2025-07-12,05:15 PM - 05:29 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
4.0,2025-07-12,05:15 PM - 05:29 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
4.0,2025-07-12,05:15 PM - 05:29 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
6.0,2025-07-12,05:30 PM - 05:44 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
3.0,2025-07-12,05:30 PM - 05:44 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
8.0,2025-07-12,05:30 PM - 05:44 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
3.0,2025-07-12,05:30 PM - 05:44 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,05:45 PM - 05:59 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
2.0,2025-07-12,05:45 PM - 05:59 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,BIKELANE,SB
3.0,2025-07-12,05:45 PM - 05:59 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
3.0,2025-07-12,05:45 PM - 05:59 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
6.0,2025-07-12,05:45 PM - 05:59 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,06:00 PM - 06:14 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
3.0,2025-07-12,06:00 PM - 06:14 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
6.0,2025-07-12,06:00 PM - 06:14 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
4.0,2025-07-12,06:00 PM - 06:14 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,06:15 PM - 06:29 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,BIKELANE,SB
3.0,2025-07-12,06:15 PM - 06:29 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
2.0,2025-07-12,06:15 PM - 06:29 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
3.0,2025-07-12,06:15 PM - 06:29 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,06:30 PM - 06:44 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,BIKELANE,SB
1.0,2025-07-12,06:30 PM - 06:44 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
4.0,2025-07-12,06:30 PM - 06:44 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,06:30 PM - 06:44 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
6.0,2025-07-12,06:45 PM - 06:59 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
2.0,2025-07-12,06:45 PM - 06:59 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
3.0,2025-07-12,06:45 PM - 06:59 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,07:00 PM - 07:14 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
4.0,2025-07-12,07:00 PM - 07:14 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
6.0,2025-07-12,07:00 PM - 07:14 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,07:00 PM - 07:14 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,07:15 PM - 07:29 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
2.0,2025-07-12,07:15 PM - 07:29 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
2.0,2025-07-12,07:15 PM - 07:29 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
5.0,2025-07-12,07:30 PM - 07:44 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
1.0,2025-07-12,07:45 PM - 07:59 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
2.0,2025-07-12,07:45 PM - 07:59 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
1.0,2025-07-12,07:45 PM - 07:59 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,07:45 PM - 07:59 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,08:00 PM - 08:14 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
3.0,2025-07-12,08:00 PM - 08:14 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,08:15 PM - 08:29 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
1.0,2025-07-12,08:15 PM - 08:29 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
2.0,2025-07-12,08:30 PM - 08:44 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
2.0,2025-07-12,08:30 PM - 08:44 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
1.0,2025-07-12,08:30 PM - 08:44 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,08:30 PM - 08:44 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,08:45 PM - 08:59 PM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
1.0,2025-07-12,09:15 PM - 09:29 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-12,10:00 PM - 10:14 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
3.0,2025-07-12,10:30 PM - 10:44 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
2.0,2025-07-12,10:45 PM - 10:59 PM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
1.0,2025-07-13,06:00 AM - 06:14 AM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
1.0,2025-07-13,06:45 AM - 06:59 AM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-13,06:45 AM - 06:59 AM,bicycle,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
1.0,2025-07-13,07:00 AM - 07:14 AM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,SB
1.0,2025-07-13,07:15 AM - 07:29 AM,pedestrian,Unknown,6786b36fddb02855b754ae82,Hwy 50 at Hwy 89   ,CROSSING,WB
