EventType,EventId,TimeAtSite,DetectionArea,Direction,CameraId,Object1Class,Object2Class,LocationId,LocationName,Movement
IC,683aef2d3290c00012483046,2025-05-31T04:59:41.259,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,683aef2d71d31900124208b6,2025-05-31T04:59:41.259,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,683b03093290c00012483fcf,2025-05-31T06:24:25.539,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,683b33892d81d7001291613f,2025-05-31T09:51:21.818,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,683bdfaa4b74a50012869be3,2025-05-31T22:05:46.211,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,683c12a62d81d70012921577,2025-06-01T01:43:18.145,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,683c9e012d81d7001292829c,2025-06-01T11:37:52.927,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,683d2ed52d81d7001292fc4b,2025-06-01T21:55:49.299,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,683dba9cba8eac0012233f09,2025-06-02T07:52:12.011,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,683dca0f1a0ff60012559fd5,2025-06-02T08:58:07.741,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,683ddeea2d81d700129389c2,2025-06-02T10:27:06.572,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,683df0c73290c000124aa02f,2025-06-02T11:43:19.813,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,683e26d971d319001244a736,2025-06-02T15:34:01.091,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,683e3e792d81d7001293dcf6,2025-06-02T17:14:49.640,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,683e410271d319001244bde7,2025-06-02T17:25:38.483,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,683f0ed3ba8eac00122458d9,2025-06-03T08:03:47.326,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,683f3f1cba8eac00122483e6,2025-06-03T11:29:48.682,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,683f5779610616001287bb1d,2025-06-03T13:13:45.542,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,683f6534839ff20013b15495,2025-06-03T14:12:20.421,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,683fdbe0839ff20013b1bb1e,2025-06-03T22:38:40.818,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,68404e0da873950011bf5648,2025-06-04T06:45:48.993,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684054c5839ff20013b21bd1,2025-06-04T07:14:29.403,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,68405f2bba8eac001225756c,2025-06-04T07:58:51.316,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684060661a0ff6001257cc50,2025-06-04T08:04:06.719,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,68406068610616001288996b,2025-06-04T08:04:08.421,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684060871a0ff6001257cc69,2025-06-04T08:04:39.178,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684060ad839ff20013b225fa,2025-06-04T08:05:16.929,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684060f8fba07f00125868bf,2025-06-04T08:06:31.831,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,68406109fba07f00125868c8,2025-06-04T08:06:49.657,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684061f66106160012889ab0,2025-06-04T08:10:29.742,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,68406230fba07f00125869c3,2025-06-04T08:11:44.841,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,68406251fba07f00125869e2,2025-06-04T08:12:16.983,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,68407ed2fba07f001258838d,2025-06-04T10:13:54.751,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,68407ee8f712e40012ceb147,2025-06-04T10:14:15.978,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,68408fc3ba8eac001225a17e,2025-06-04T11:26:11.656,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,68408fc4fba07f0012589297,2025-06-04T11:26:12.757,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684090e12b16c20012364b99,2025-06-04T11:30:57.825,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684090eaf712e40012cec18a,2025-06-04T11:31:06.640,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684091941a0ff6001257f847,2025-06-04T11:33:55.358,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684091edf712e40012cec276,2025-06-04T11:35:25.265,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,68409c2fba8eac001225ac99,2025-06-04T12:19:11.809,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,68409c31fba07f0012589dbc,2025-06-04T12:19:12.910,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,6840a4491a0ff60012580924,2025-06-04T12:53:45.402,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,6840a4655c23410011d965c5,2025-06-04T12:54:13.438,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,6840a4b0ba8eac001225b477,2025-06-04T12:55:28.033,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,6840a4d35c23410011d96635,2025-06-04T12:56:03.578,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,6840a4f8f712e40012ced3d6,2025-06-04T12:56:40.331,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,6840a505fba07f001258a5f4,2025-06-04T12:56:53.853,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,6840acaafba07f001258aceb,2025-06-04T13:29:29.919,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,6840acc0f712e40012cedb27,2025-06-04T13:29:52.548,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,6840b77b2b16c20012366f69,2025-06-04T14:15:39.860,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,6840c8c2f712e40012cef51e,2025-06-04T15:29:22.380,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684133a31a0ff60012588604,2025-06-04T23:05:23.751,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,6841f7f21a0ff60012592e5c,2025-06-05T13:02:58.082,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,6841f903fba07f001259ccdb,2025-06-05T13:07:30.925,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684204d0f712e40012d00498,2025-06-05T13:57:51.866,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,68422f28ba8eac0012270d09,2025-06-05T16:58:32.746,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684264a1f712e40012d05b64,2025-06-05T20:46:41.250,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684264a15c23410011daee4c,2025-06-05T20:46:41.550,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,6842ec945c23410011db5fc2,2025-06-06T06:26:44.518,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,68434a11206b9b0012371ab6,2025-06-06T13:05:37.846,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,68434c57f712e40012d12878,2025-06-06T13:15:18.927,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,6843642a8b5bac00124a5907,2025-06-06T14:56:58.150,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,6843a6c5ba8eac0012285f7b,2025-06-06T19:41:08.969,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,6843a6c5f712e40012d1803b,2025-06-06T19:41:09.870,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684472d8ba8eac0012290d59,2025-06-07T10:11:52.529,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,6844e562ba8eac00122974df,2025-06-07T18:20:34.109,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,6844f6edf712e40012d2a5d0,2025-06-07T19:35:25.864,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,6844f96a5c23410011dd3888,2025-06-07T19:46:02.681,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,68450c3f206b9b001238abc4,2025-06-07T21:06:22.918,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,68452beaf712e40012d2d25d,2025-06-07T23:21:30.672,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,6845826af712e40012d31e6b,2025-06-08T05:30:34.012,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684589a9206b9b0012391908,2025-06-08T06:01:29.559,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,6845b2912b16c200123ad057,2025-06-08T08:56:01.440,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,6845cf44f712e40012d36164,2025-06-08T10:58:28.798,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,68463bc68b5bac00124cdccd,2025-06-08T18:41:25.891,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,68463bc6f712e40012d3c436,2025-06-08T18:41:26.491,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684663c4ba8eac00122ac38b,2025-06-08T21:32:04.573,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,68467554ba8eac00122ad289,2025-06-08T22:47:00.874,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,68467555206b9b001239e976,2025-06-08T22:47:01.575,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684757afba8eac00122b96fe,2025-06-09T14:52:47.049,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,68476228206b9b00123ab92d,2025-06-09T15:37:28.627,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,6847650d5c23410011df582d,2025-06-09T15:49:49.481,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684781772b16c200123c6a96,2025-06-09T17:51:03.631,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,6847b690ba8eac00122becef,2025-06-09T21:37:36.192,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,68487d26f712e40012d5bb67,2025-06-10T11:44:54.321,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684882ed2b16c200123d4bef,2025-06-10T12:09:33.494,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,6848fb9fb206bc00125b0c44,2025-06-10T20:44:31.403,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,6849bb52206b9b00123ccbe7,2025-06-11T10:22:26.040,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,6849d5608b5bac00125009d7,2025-06-11T12:13:36.722,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,6849d7a76f0e050012bea1d1,2025-06-11T12:23:19.373,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,6849dafbba8eac00122dd209,2025-06-11T12:37:31.033,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684a4e878b5bac0012507c3c,2025-06-11T20:50:30.923,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684ad9bc6f0e050012bf8533,2025-06-12T06:44:27.890,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684b4602206b9b00123e324b,2025-06-12T14:26:25.781,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684c3ffaba8eac00122ff3a3,2025-06-13T08:12:57.912,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684c61636f0e050012c0ea3f,2025-06-13T10:35:31.250,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684c64407b74dc00111590ac,2025-06-13T10:47:44.581,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684c852d7b74dc001115b114,2025-06-13T13:08:13.191,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684c9f4ab206bc00125e5066,2025-06-13T14:59:38.019,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684c9f4a6f0e050012c1271c,2025-06-13T14:59:38.219,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684cd3ebb206bc00125e834a,2025-06-13T18:44:11.845,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684cd3ec7b74dc001115fdb0,2025-06-13T18:44:12.746,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684cf5966f0e050012c1783b,2025-06-13T21:07:50.174,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684d9437b206bc00125f27ef,2025-06-14T08:24:39.573,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684d9438a4af1b001389c10b,2025-06-14T08:24:40.474,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684d99063e81850012208ac1,2025-06-14T08:45:10.034,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684db698a4af1b001389e16c,2025-06-14T10:51:20.309,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684db6983e8185001220a6be,2025-06-14T10:51:20.509,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684dec61a4af1b00138a1572,2025-06-14T14:40:49.647,Intersection Center,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
IC,684dede9ba8eac0012317d01,2025-06-14T14:47:21.250,North Leg,,0,,,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,6827dfca89793e001375cde7,2025-05-16T18:00:54.427,North Leg,,0,Passenger Vehicle,Bicycle,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,682ba3313414b90011fd2193,2025-05-19T14:31:25.538,North Leg,,0,Bicycle,Passenger Vehicle,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,682e6c0485b383001163e732,2025-05-21T17:12:49.615,West Leg,,0,Passenger Vehicle,Pedestrian,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,682e6c0fa4a47e00126a2ca3,2025-05-21T17:12:49.815,West Leg,,0,Passenger Vehicle,Pedestrian,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,6830fb9d2787ea0012d2d50f,2025-05-23T15:50:03.167,West Leg,,0,Bicycle,Passenger Vehicle,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,6832103c96d1a60012d135c5,2025-05-24T11:30:18.210,West Leg,,0,Pedestrian,Passenger Vehicle,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,68337401c720b40012660b98,2025-05-25T12:48:13.123,North Leg,,0,Passenger Vehicle,Pedestrian,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,68337a66c720b40012661147,2025-05-25T13:15:32.132,West Leg,,0,Pedestrian,Passenger Vehicle,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,683381e58c129a00123ba1c2,2025-05-25T13:47:30.271,North Leg,,0,Passenger Vehicle,Pedestrian,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,683498392787ea0012d5c231,2025-05-26T09:35:02.238,North Leg,,0,Passenger Vehicle,Pedestrian,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,6839c6151a0ff6001252594b,2025-05-30T07:52:03.058,North Leg,,0,Passenger Vehicle,Bicycle,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,683b63652d81d700129189d4,2025-05-31T13:15:29.962,North Leg,,0,Passenger Vehicle,Pedestrian,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,683b6e59ba8eac001221680e,2025-05-31T14:02:14.679,West Leg,,0,Pedestrian,Passenger Vehicle,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,683c74a5ba8eac0012223588,2025-06-01T08:41:22.775,Intersection Center,,0,Bicycle,Passenger Vehicle,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,683ca6564b74a500128736c0,2025-06-01T12:13:22.968,North Leg,,0,Passenger Vehicle,Pedestrian,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,683ca66b4b74a500128736d7,2025-06-01T12:13:44.495,West Leg,,0,Pedestrian,Passenger Vehicle,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,683cdee52d81d7001292bc50,2025-06-01T16:14:41.531,North Leg,,0,Passenger Vehicle,Pedestrian,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,683ce55c4b74a50012876e9d,2025-06-01T16:42:17.810,North Leg,,0,Passenger Vehicle,Bicycle,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,683ddf102d81d700129389ea,2025-06-02T10:27:40.821,North Leg,,0,Passenger Vehicle,Pedestrian,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,683e3e184b74a50012888969,2025-06-02T17:13:08.110,North Leg,,0,Passenger Vehicle,Bicycle,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,683f6ca8a873950011be9c0a,2025-06-03T14:44:06.254,West Leg,,0,Bicycle,Passenger Vehicle,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,683fb216fba07f001257db05,2025-06-03T19:40:20.027,West Leg,,0,Bicycle,Passenger Vehicle,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,6840d6a95c23410011d99428,2025-06-04T16:28:38.916,North Leg,,0,Passenger Vehicle,Pedestrian,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,6840d6aaf712e40012cf0190,2025-06-04T16:28:39.116,North Leg,,0,Passenger Vehicle,Pedestrian,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,68425eff2b16c2001237e09b,2025-06-05T20:22:35.883,North Leg,,0,Passenger Vehicle,Pedestrian,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,6843317a8b5bac00124a2770,2025-06-06T11:20:40.546,North Leg,,0,Passenger Vehicle,Pedestrian,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,6844725f206b9b0012382339,2025-06-07T10:09:48.178,West Leg,,0,Pedestrian,Passenger Vehicle,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,6844824e5c23410011dcce96,2025-06-07T11:17:47.334,North Leg,,0,Passenger Vehicle,Bicycle,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,6844a8db206b9b0012385485,2025-06-07T14:02:16.600,North Leg,,0,Bicycle,Passenger Vehicle,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,6844acaaf712e40012d263c0,2025-06-07T14:18:29.805,North Leg,,0,Passenger Vehicle,Pedestrian,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,6844b3da8b5bac00124b8357,2025-06-07T14:49:12.145,North Leg,,0,Passenger Vehicle,Pedestrian,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,6845ad9bf712e40012d342b5,2025-06-08T08:34:47.327,North Leg,,0,Passenger Vehicle,Pedestrian,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,6846ec0d206b9b00123a49d8,2025-06-09T07:13:30.898,West Leg,,0,Bicycle,Passenger Vehicle,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,684711f35c23410011df08d5,2025-06-09T09:55:12.014,North Leg,,0,Passenger Vehicle,Pedestrian,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,684725cc206b9b00123a7f75,2025-06-09T11:19:52.976,West Leg,,0,Pedestrian,Passenger Vehicle,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,6848c87f206b9b00123bfaa8,2025-06-10T17:06:21.110,North Leg,,0,Passenger Vehicle,Bicycle,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,6849b1f4b206bc00125ba6b4,2025-06-11T09:42:25.898,West Leg,,0,Passenger Vehicle,Pedestrian,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,684b120fb206bc00125ce343,2025-06-12T10:44:43.661,North Leg,,0,Passenger Vehicle,Pedestrian,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,684b3d69ba8eac00122f1028,2025-06-12T13:49:41.617,North Leg,,0,Passenger Vehicle,Pedestrian,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,684b6f56ba8eac00122f3fac,2025-06-12T17:22:43.600,West Leg,,0,Pedestrian,Passenger Vehicle,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,684c784a3e818500121f87c6,2025-06-13T12:13:10.732,North Leg,,0,Passenger Vehicle,Bicycle,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,684ca376a4af1b001388ed73,2025-06-13T15:17:23.480,West Leg,,0,Bicycle,Passenger Vehicle,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
NM-VRU,684cf2b9ba8eac0012309f02,2025-06-13T20:55:33.835,North Leg,,0,Passenger Vehicle,Pedestrian,6786b2b80736acf4a56c5ee5,Hwy 28 at Hwy 267 Kings Beach ,
