,TAZ,FORECASTED_RESIDENTIAL_UNITS,FORECASTED_OCCUPIED_UNITS,FORECASTED_RES_INCOME_LOW_UNITS,FORECASTED_RES_INCOME_MEDIUM_UNITS,FORECASTED_RES_INCOME_HIGH_UNITS,total_residential_units,census_occ_rate,total_occ_units,occ_units_low_inc,occ_units_med_inc,occ_units_high_inc,persons_per_occ_unit,total_persons,emp_retail,emp_srvc,emp_rec,emp_game,emp_other,TOTAL_FORECASTED_UNITS_LOW_INCOME,TOTAL_FORECASTED_UNITS_MED_INCOME,TOTAL_FORECASTED_UNITS_HIGH_INCOME,NEW_OCCUPANCY_RATE
105,289,3.0,1.7000000000000002,0.0,1.0,2.0,117.0,0.5438436211730043,63.52163536665057,63.04589879819304,0.2755632582322357,0.2001733102253032,2.3645807231798384,150.23568449398516,0,0,0,0,0,63.04589879819304,1.2755632582322356,2.200173310225303,0.5435136280554215
106,290,128.0,45.400000000000006,2.9,1.44,123.66,1331.0,0.5774411304749566,766.953398810925,527.3815212416788,99.17181394297016,140.4000636262761,2.520755382431011,1931.3601291920995,0,0,0,0,0,530.2815212416788,100.61181394297016,264.06006362627613,0.5567877990479266
107,292,3.0,2.35,0.78,1.2,1.02,185.0,0.5579367898299478,103.53748680042236,64.66209081309398,9.767687434002111,29.10770855332629,2.5029477816129235,259.70366608370665,0,0,0,0,0,65.44209081309398,10.96768743400211,30.12770855332629,0.563231312768204
108,300,40.0,14.0,0.0,0.0,40.0,0.0,0.9040178571428572,0.0,0.0,0.0,0.0,2.355979422762273,0.0,0,0,0,0,0,0.0,0.0,40.0,0.35
109,302,8.0,8.0,6.24,1.6,0.16,0.0,0.7381974248927039,0.0,0.0,0.0,0.0,2.010706576322974,0.0,0,0,0,0,0,6.24,1.6,0.16,1.0
110,306,3.0,1.0499999999999998,0.03,0.06,2.91,256.0,0.8946733860186746,231.42857142857144,182.28571428571428,42.285714285714285,6.857142857142857,2.3623815407589093,545.2409521249831,0,0,0,0,0,182.31571428571428,42.34571428571429,9.767142857142858,0.8976006618863763
111,313,2.0,0.7,0.0,0.0,2.0,518.0,0.7381974248927039,382.3862660944207,215.6480686695279,54.83834048640916,111.89985693848357,2.010706576322974,768.8665799316383,0,0,0,0,0,215.6480686695279,54.83834048640916,113.89985693848357,0.736704357873886
112,317,95.0,33.25,0.03,0.06,94.91,156.0,0.8387248437181897,141.0267857142857,111.08035714285714,25.767857142857142,4.178571428571429,2.400713209270417,332.2562052011616,0,0,0,0,0,111.11035714285714,25.82785714285714,99.08857142857143,0.6943298235628912
113,321,10.0,3.4999999999999996,0.0,0.0,10.0,376.0,0.4741721854304636,178.2887417218543,50.797350993377485,10.458278145695363,117.03311258278146,2.6504768506075567,472.5501826577245,0,0,0,0,0,50.797350993377485,10.458278145695363,127.03311258278146,0.4709552894348557
114,323,11.0,4.8,2.13,1.04,7.83,283.0,0.4753348243116665,134.46499498889696,38.27406410281604,8.414209916088588,87.77672096999233,2.627273840330173,353.5864718905414,0,0,0,0,0,40.404064102816044,9.454209916088587,95.60672096999232,0.47369045914590807
115,330,2.0,0.7,0.01,0.02,1.97,94.0,0.526579739217653,49.49849548645938,14.99097291875627,13.105315947843533,21.40220661985958,1.9497760740101568,96.51098219899822,0,0,0,0,0,15.00097291875627,13.125315947843532,23.37220661985958,0.5229009946506186
116,331,1.0,0.35,0.0,0.0,1.0,131.0,0.526579739217653,68.98194583751254,20.891675025075227,18.26379137412237,29.826479438314944,1.9497760740101568,134.49934753264645,0,0,0,0,0,20.891675025075227,18.26379137412237,30.826479438314944,0.5252420139205495
117,332,4.0,1.4,0.0,0.0,4.0,21.0,0.526579739217653,11.058174523570711,3.349047141424273,2.927783350050151,4.781344032096289,1.9497760740101564,21.56096410828684,0,0,0,0,0,3.349047141424273,2.927783350050151,8.781344032096289,0.49832698094282846
118,340,1.0,0.35,0.0,0.0,1.0,239.0,0.526579739217653,125.85255767301906,38.115346038114346,33.320962888666,54.41624874623872,1.9497760740101568,245.38430580383596,0,0,0,0,0,38.115346038114346,33.320962888666,55.41624874623872,0.5258439903042461
119,360,1.0,0.35,0.0,0.0,1.0,124.0,0.4951830443159923,61.40269749518305,5.495183044315993,3.10597302504817,52.80154142581889,2.752027687795586,168.9819236120804,0,0,0,0,0,5.495183044315993,3.10597302504817,53.80154142581889,0.4940215799614644
120,361,1.0,0.35,0.0,0.0,1.0,424.0,0.4951830443159923,209.95761078998075,18.789980732177263,10.620423892100192,180.5472061657033,2.752027687795586,577.8091581574363,0,0,0,0,0,18.789980732177263,10.620423892100192,181.5472061657033,0.49484143715289586
121,365,5.0,4.35,0.0,4.0,1.0,27.0,0.2996688741721854,8.091059602649006,4.023178807947019,1.2516556291390726,2.816225165562914,1.8177599856657196,14.707604387331736,0,0,0,0,0,4.023178807947019,5.251655629139073,3.816225165562914,0.3887831125827814
122,367,13.0,4.55,0.09,0.18,12.73,612.0,0.4963445013156606,303.80645161290323,61.41935483870968,75.6774193548387,166.70967741935485,2.688554675567899,817.5726868669907,0,0,0,0,0,61.50935483870968,75.85741935483871,179.43967741935484,0.49337032258064517
123,369,2.0,0.35,0.5,0.5,1.0,430.0,0.4869130389312854,209.2970822281167,40.49071618037135,41.06100795755968,127.74535809018568,2.3456264138735383,490.97418958149865,0,0,0,0,0,40.99071618037135,41.56100795755968,128.74535809018568,0.4852941718243442
124,374,1.0,1.0,0.78,0.2,0.02,623.0,0.6648435399818765,413.9265475390748,129.69157060325136,61.48345559586188,222.75152133996147,2.4716177377900026,1023.5644866690676,0,0,0,0,0,130.47157060325137,61.68345559586188,222.77152133996148,0.6649463902869789
125,379,6.0,2.0999999999999996,0.06,0.12,5.82,159.0,0.7390403781784366,116.81638673871768,61.30340295019717,18.548649043376663,36.96433474514386,2.5973222409708514,305.5400362182399,0,0,0,0,0,61.36340295019717,18.668649043376664,42.78433474514386,0.7207053741740466
126,381,17.0,17.0,13.26,3.4000000000000004,0.34,187.0,0.5063577962181667,93.87832053221206,36.44594036629604,26.651793350719828,30.780586815196184,2.1676895832025904,205.31733044476192,0,0,0,0,0,49.70594036629604,30.051793350719826,31.120586815196184,0.5435211790794708
127,382,5.0,1.75,0.0,0.0,5.0,268.0,0.4740024183796856,127.03264812575574,46.01692865779928,38.88754534461911,42.12817412333736,2.1122574135110037,268.3256527615622,0,0,0,0,0,46.01692865779928,38.88754534461911,47.12817412333736,0.4717313118159551
128,387,3.0,1.0499999999999998,0.01,0.02,2.9699999999999998,512.0,0.6050600742746639,310.0558495971516,25.985229272355745,20.54711187081391,263.5235084539819,2.2148812406768683,686.935245783476,0,0,0,0,0,25.995229272355747,20.56711187081391,266.4935084539819,0.6040890283439837
129,391,2.0,0.7,0.0,0.0,2.0,686.0,0.6330828049375017,430.5560256126308,55.78515705964185,25.75171905641251,349.01914949657646,2.219188663476363,965.561585414461,0,0,0,0,0,55.78515705964185,25.75171905641251,351.01914949657646,0.6268256186230098
130,393,1.0,0.35,0.0,0.0,1.0,142.0,0.2784380305602716,39.53820033955858,10.36672325976231,0.0,29.17147707979627,1.634968478727267,64.643711260782,0,0,0,0,0,10.36672325976231,0.0,30.17147707979627,0.27893846391299704
131,394,3.0,1.0499999999999998,0.0,0.0,3.0,192.0,0.2784380305602716,53.46010186757216,14.0169779286927,0.0,39.44312393887946,1.634968478727267,87.40558142302918,0,0,0,0,0,14.0169779286927,0.0,42.44312393887946,0.27953898393626747
132,395,43.0,15.049999999999999,0.0,0.0,43.0,34.0,0.2784380305602716,9.466893039049236,2.4821731748726656,0.0,6.984719864176571,1.634968478727267,15.478071710328082,0,0,0,0,0,2.4821731748726656,0.0,49.98471986417657,0.3184012082993407
133,396,5.0,2.4,0.78,0.2,4.02,94.0,0.2784380305602716,26.173174872665538,6.862478777589135,0.0,19.3106960950764,1.634968478727267,42.7923159050247,0,0,0,0,0,7.642478777589135,0.2,23.330696095076398,0.2886179280067226
