APN,Id,bonus_unit
125-850-02,0,Yes
125-860-02,0,Yes
126-081-01,0,Yes
126-081-04,0,Yes
126-081-24,0,Yes
126-081-27,0,Yes
126-081-30,0,Yes
126-081-45,0,Yes
126-082-03,0,Yes
126-082-06,0,Yes
126-082-26,0,Yes
126-082-29,0,Yes
126-082-48,0,Yes
126-082-52,0,Yes
126-082-55,0,Yes
126-083-02,0,Yes
126-083-05,0,Yes
126-083-08,0,Yes
126-083-23,0,Yes
126-083-27,0,Yes
126-083-30,0,Yes
126-083-48,0,Yes
126-084-02,0,Yes
126-084-21,0,Yes
126-090-00,0,Yes
126-090-03,0,Yes
126-090-17,0,Yes
126-090-20,0,Yes
126-090-23,0,Yes
126-101-11,0,Yes
126-101-14,0,Yes
126-110-00,0,Yes
126-110-03,0,Yes
126-110-20,0,Yes
126-110-23,0,Yes
126-120-01,0,Yes
126-120-15,0,Yes
126-120-18,0,Yes
126-120-21,0,Yes
126-130-13,0,Yes
126-130-16,0,Yes
126-141-08,0,Yes
126-141-11,0,Yes
126-142-02,0,Yes
126-142-16,0,Yes
126-151-02,0,Yes
126-151-05,0,Yes
126-151-19,0,Yes
126-151-22,0,Yes
126-151-25,0,Yes
126-152-06,0,Yes
126-152-09,0,Yes
126-152-26,0,Yes
126-152-29,0,Yes
126-152-32,0,Yes
126-153-08,0,Yes
126-153-11,0,Yes
126-153-14,0,Yes
126-161-14,0,Yes
126-162-03,0,Yes
126-163-06,0,Yes
126-163-09,0,Yes
126-171-11,0,Yes
126-171-14,0,Yes
126-171-17,0,Yes
126-172-10,0,Yes
126-172-13,0,Yes
126-172-16,0,Yes
126-173-12,0,Yes
126-173-15,0,Yes
126-231-02,,No
126-231-05,,No
126-245-04,,No
126-245-07,,No
126-251-03,,No
126-251-17,,No
126-251-20,,No
126-251-28,,No
126-262-04,,No
126-262-07,,No
126-271-02,,No
126-271-05,,No
126-271-08,,No
126-280-01,,No
126-280-04,,No
126-280-07,,No
126-280-24,,No
126-290-00,,No
126-291-17,,No
126-291-20,,No
126-292-16,,No
126-292-19,,No
126-292-22,,No
126-292-49,,No
126-292-53,,No
126-292-56,,No
126-293-08,,No
126-293-11,,No
126-293-28,,No
126-293-31,,No
126-293-48,,No
126-293-51,,No
126-293-54,,No
126-294-04,,No
126-294-07,,No
126-294-10,,No
126-294-27,,No
126-294-30,,No
126-294-47,,No
126-294-50,,No
126-294-53,,No
126-295-01,,No
126-295-04,,No
126-295-07,,No
126-295-21,,No
126-301-01,,No
126-301-04,,No
126-301-21,,No
126-301-24,,No
126-410-05,,No
126-420-04,,No
126-430-02,,No
126-430-17,,No
126-430-20,,No
126-430-23,,No
126-430-43,,No
126-440-02,,No
126-450-07,,No
126-450-11,,No
126-460-02,,No
126-460-05,,No
126-460-08,,No
126-470-04,,No
126-470-07,,No
126-470-10,,No
126-490-09,,No
126-490-12,,No
126-500-13,,No
126-500-17,,No
126-500-20,,No
126-510-10,,No
126-510-13,,No
126-510-16,,No
126-521-13,,No
126-521-16,,No
126-522-01,,No
126-522-19,,No
126-550-02,,No
126-560-03,,No
126-560-06,,No
126-560-09,,No
126-560-27,,No
126-560-31,,No
126-560-36,,No
126-570-15,,No
126-570-19,,No
126-580-02,,No
126-580-05,,No
126-580-24,,No
126-590-01,,No
126-590-04,,No
127-023-03,0,Yes
127-030-31,0,Yes
127-040-03,0,Yes
127-060-02,0,Yes
127-060-05,0,Yes
127-071-04,0,Yes
127-071-07,0,Yes
127-071-24,0,Yes
127-071-27,0,Yes
127-071-30,0,Yes
127-072-10,0,Yes
127-072-13,0,Yes
127-072-16,0,Yes
127-073-03,0,Yes
127-073-06,0,Yes
127-073-23,0,Yes
127-073-26,0,Yes
127-073-29,0,Yes
127-074-09,0,Yes
127-074-12,0,Yes
127-074-15,0,Yes
127-075-02,0,Yes
127-075-05,0,Yes
127-075-22,0,Yes
127-075-25,0,Yes
127-076-08,0,Yes
127-076-11,0,Yes
127-076-14,0,Yes
127-076-28,0,Yes
127-077-01,0,Yes
127-077-04,0,Yes
127-077-21,0,Yes
127-077-24,0,Yes
127-078-07,0,Yes
127-078-10,0,Yes
127-078-27,0,Yes
127-078-30,0,Yes
127-080-01,0,Yes
127-090-06,0,Yes
127-100-02,0,Yes
127-100-05,0,Yes
127-100-22,0,Yes
127-100-25,0,Yes
127-110-11,0,Yes
127-110-14,0,Yes
127-110-17,0,Yes
127-120-06,0,Yes
127-120-09,0,Yes
127-120-12,0,Yes
127-130-00,0,Yes
127-131-03,0,Yes
127-131-06,0,Yes
127-131-23,0,Yes
127-131-26,0,Yes
127-132-11,0,Yes
127-132-14,0,Yes
127-132-17,0,Yes
127-132-31,0,Yes
127-132-34,0,Yes
127-250-02,0,Yes
127-250-19,0,Yes
127-250-22,0,Yes
127-250-39,0,Yes
127-280-01,0,Yes
127-290-15,0,Yes
127-290-18,0,Yes
127-290-21,0,Yes
127-290-35,0,Yes
127-290-38,0,Yes
127-290-41,0,Yes
127-300-15,0,Yes
127-300-18,0,Yes
127-300-35,0,Yes
127-300-38,0,Yes
127-300-41,0,Yes
127-300-55,0,Yes
127-300-58,0,Yes
127-300-61,0,Yes
127-300-75,0,Yes
127-300-78,0,Yes
127-300-81,0,Yes
127-310-00,0,Yes
127-310-03,0,Yes
127-310-20,0,Yes
127-310-23,0,Yes
127-320-01,0,Yes
127-320-15,0,Yes
127-320-18,0,Yes
127-320-21,0,Yes
127-320-38,0,Yes
127-320-41,0,Yes
127-320-58,0,Yes
127-330-02,0,Yes
127-361-04,0,Yes
127-361-07,0,Yes
127-361-10,0,Yes
127-361-24,0,Yes
127-361-27,0,Yes
127-361-30,0,Yes
127-362-16,0,Yes
127-362-19,0,Yes
127-363-05,0,Yes
127-363-08,0,Yes
127-363-25,0,Yes
127-363-28,0,Yes
127-363-31,0,Yes
127-420-05,0,Yes
127-420-08,0,Yes
127-420-11,0,Yes
127-420-28,0,Yes
127-420-31,0,Yes
127-450-02,0,Yes
127-450-05,0,Yes
127-450-08,0,Yes
127-470-05,0,Yes
127-470-08,0,Yes
127-470-11,0,Yes
127-490-01,0,Yes
127-490-04,0,Yes
127-520-04,0,Yes
127-520-07,0,Yes
127-520-24,0,Yes
127-530-03,0,Yes
127-530-06,0,Yes
127-530-20,0,Yes
127-530-23,0,Yes
127-540-02,0,Yes
127-560-08,0,Yes
127-560-13,0,Yes
127-590-03,0,Yes
127-590-13,0,Yes
128-032-01,,No
128-032-04,,No
128-032-07,,No
128-032-21,,No
128-033-02,,No
128-033-05,,No
128-041-14,,No
128-041-17,,No
128-051-01,,No
128-051-04,,No
128-052-01,,No
128-052-15,,No
128-052-18,,No
128-052-21,,No
128-060-10,,No
128-060-13,,No
128-060-16,,No
128-080-04,,No
128-120-01,,No
128-120-18,,No
128-120-21,,No
128-132-01,,No
128-140-02,,No
128-160-00,,No
128-160-03,,No
128-230-02,,No
128-241-01,,No
128-241-18,,No
128-243-04,,No
128-270-01,,No
128-270-04,,No
128-271-00,,No
128-310-03,,No
128-330-00,,No
128-330-03,,No
128-361-14,,No
128-361-17,,No
128-362-14,,No
128-362-17,,No
128-370-02,,No
129-040-01,,No
129-050-01,,No
129-071-01,0,Yes
129-091-02,,No
129-091-05,,No
129-100-02,,No
129-180-04,,No
129-190-02,,No
129-251-01,0,Yes
129-251-04,0,Yes
129-251-07,0,Yes
129-252-06,0,Yes
129-252-09,0,Yes
129-252-12,0,Yes
129-260-08,0,Yes
129-260-11,0,Yes
129-270-09,0,Yes
129-270-12,0,Yes
129-280-04,0,Yes
129-280-07,0,Yes
129-280-10,0,Yes
129-291-11,0,Yes
129-291-15,0,Yes
129-291-19,0,Yes
129-292-04,0,Yes
129-292-09,0,Yes
129-292-36,0,Yes
129-292-39,0,Yes
129-320-02,0,Yes
129-330-02,0,Yes
129-340-00,0,Yes
129-360-04,0,Yes
129-370-03,0,Yes
129-370-06,0,Yes
129-390-12,0,Yes
129-400-01,0,Yes
129-430-03,0,Yes
129-440-01,0,Yes
129-500-02,,No
129-540-03,,No
129-550-01,,No
129-550-04,,No
129-640-01,,No
129-650-02,0,Yes
129-650-09,,No
129-650-37,0,Yes
129-650-40,0,Yes
130-050-06,0,Yes
130-060-01,0,Yes
130-061-02,0,Yes
130-061-16,0,Yes
130-061-19,0,Yes
130-061-22,0,Yes
130-081-17,0,Yes
130-081-20,0,Yes
130-082-05,0,Yes
130-082-08,0,Yes
130-082-25,0,Yes
130-082-28,0,Yes
130-082-31,0,Yes
130-083-08,0,Yes
130-083-11,0,Yes
130-083-14,0,Yes
130-152-14,0,Yes
130-152-18,0,Yes
130-161-17,0,Yes
130-162-03,0,Yes
130-162-06,0,Yes
130-163-02,0,Yes
130-163-05,0,Yes
130-163-08,0,Yes
130-163-22,0,Yes
130-163-25,0,Yes
130-163-28,0,Yes
130-170-12,0,Yes
130-170-15,0,Yes
130-180-10,0,Yes
130-180-13,0,Yes
130-180-16,0,Yes
130-180-30,0,Yes
130-180-33,0,Yes
130-180-36,0,Yes
130-180-53,0,Yes
130-180-56,0,Yes
130-191-06,0,Yes
130-191-09,0,Yes
130-201-02,0,Yes
130-201-05,0,Yes
130-201-08,0,Yes
130-201-22,0,Yes
130-202-02,0,Yes
130-202-05,0,Yes
130-202-22,0,Yes
130-202-25,0,Yes
130-203-09,0,Yes
130-203-12,0,Yes
130-203-15,0,Yes
130-203-29,0,Yes
130-204-01,0,Yes
130-204-04,0,Yes
130-205-02,0,Yes
130-205-05,0,Yes
130-205-08,0,Yes
130-211-06,0,Yes
130-211-09,0,Yes
130-211-26,0,Yes
130-211-29,0,Yes
130-211-32,0,Yes
130-212-04,,No
130-212-07,,No
130-212-10,,No
130-213-04,0,Yes
130-213-07,0,Yes
130-221-10,0,Yes
130-221-13,0,Yes
130-222-02,0,Yes
130-222-05,0,Yes
130-222-08,0,Yes
130-222-22,0,Yes
130-222-25,0,Yes
130-222-28,0,Yes
130-241-02,0,Yes
130-241-05,0,Yes
130-241-26,0,Yes
130-241-29,0,Yes
130-241-63,0,Yes
130-242-02,0,Yes
130-242-05,0,Yes
130-302-12,0,Yes
130-302-15,0,Yes
130-302-18,0,Yes
130-312-12,,No
130-312-16,,No
130-332-06,,No
130-332-10,,No
130-332-13,,No
130-335-04,,No
130-336-02,,No
130-336-05,,No
130-350-01,,No
130-350-04,,No
130-360-16,,No
130-381-11,0,Yes
130-381-14,0,Yes
130-382-14,0,Yes
130-382-17,0,Yes
130-383-02,0,Yes
130-390-01,0,Yes
130-390-04,0,Yes
130-390-07,0,Yes
131-012-08,0,Yes
131-012-11,0,Yes
131-012-28,0,Yes
131-012-31,0,Yes
131-012-48,0,Yes
131-013-02,0,Yes
131-013-05,0,Yes
131-013-19,0,Yes
131-013-22,0,Yes
131-014-04,,No
131-021-16,0,Yes
131-021-19,0,Yes
131-022-11,0,Yes
131-022-14,0,Yes
131-022-18,0,Yes
131-031-03,,No
131-031-06,,No
131-031-09,,No
131-031-23,,No
131-031-26,,No
131-032-03,,No
131-040-07,,No
131-040-10,,No
131-070-04,0,Yes
131-070-07,0,Yes
131-070-16,0,Yes
131-070-30,0,Yes
131-070-33,0,Yes
131-070-36,0,Yes
131-080-04,0,Yes
131-080-07,0,Yes
131-080-24,,No
131-080-27,,No
131-090-06,0,Yes
131-090-09,0,Yes
131-090-12,0,Yes
131-100-01,0,Yes
131-110-04,0,Yes
131-121-03,0,Yes
131-121-21,0,Yes
131-121-24,0,Yes
131-122-02,0,Yes
131-122-05,0,Yes
131-122-10,0,Yes
131-132-05,0,Yes
131-132-08,0,Yes
131-132-11,0,Yes
131-140-00,0,Yes
131-140-03,0,Yes
131-140-06,0,Yes
131-140-23,0,Yes
131-140-26,0,Yes
131-140-43,0,Yes
131-140-46,0,Yes
131-140-49,0,Yes
131-170-02,0,Yes
131-170-05,0,Yes
131-170-08,0,Yes
131-180-04,0,Yes
131-180-07,0,Yes
131-180-24,0,Yes
131-190-02,0,Yes
131-200-00,0,Yes
131-201-03,0,Yes
131-201-06,0,Yes
131-201-20,0,Yes
131-201-23,0,Yes
131-201-26,0,Yes
131-201-43,0,Yes
131-201-46,0,Yes
131-202-06,0,Yes
131-202-09,0,Yes
131-202-26,0,Yes
131-202-29,0,Yes
131-202-32,0,Yes
131-211-11,,No
131-211-14,,No
131-211-17,,No
131-212-07,,No
131-212-10,,No
131-213-11,,No
131-213-14,,No
131-213-17,,No
131-214-08,,No
131-221-02,,No
131-221-05,,No
131-223-04,,No
131-223-07,,No
131-224-02,,No
131-225-06,,No
131-225-09,,No
131-226-05,,No
131-226-08,,No
131-226-11,,No
131-228-04,,No
131-228-07,0,Yes
131-231-02,,No
131-233-09,0,Yes
131-233-13,0,Yes
131-233-31,0,Yes
131-233-38,0,Yes
131-234-16,0,Yes
131-234-19,0,Yes
131-234-22,0,Yes
131-250-09,,No
131-250-12,,No
131-250-15,0,Yes
131-250-32,0,Yes
131-261-02,0,Yes
131-261-19,0,Yes
131-261-22,0,Yes
131-261-25,0,Yes
131-261-39,0,Yes
131-261-42,0,Yes
131-261-46,0,Yes
131-270-00,0,Yes
131-270-03,0,Yes
131-270-06,0,Yes
131-280-03,0,Yes
131-290-00,0,Yes
131-310-02,0,Yes
131-330-02,0,Yes
131-340-02,0,Yes
131-430-00,0,Yes
131-430-03,0,Yes
131-430-06,0,Yes
131-450-03,0,Yes
131-460-03,0,Yes
132-020-06,0,Yes
132-020-09,0,Yes
132-030-00,0,Yes
132-030-03,0,Yes
132-030-06,0,Yes
132-030-20,0,Yes
132-030-23,0,Yes
132-030-26,0,Yes
132-030-43,0,Yes
132-030-46,0,Yes
132-030-63,0,Yes
132-030-66,0,Yes
132-030-83,0,Yes
132-041-02,0,Yes
132-041-05,0,Yes
132-043-03,0,Yes
132-043-06,0,Yes
132-043-09,0,Yes
132-051-15,0,Yes
132-051-18,0,Yes
132-052-10,0,Yes
132-052-13,0,Yes
132-052-16,0,Yes
132-053-24,0,Yes
132-054-02,0,Yes
132-054-05,0,Yes
132-061-05,0,Yes
132-061-08,0,Yes
132-062-01,0,Yes
132-062-04,0,Yes
132-062-29,0,Yes
132-062-32,0,Yes
132-062-35,0,Yes
132-063-14,0,Yes
132-063-17,0,Yes
132-063-20,0,Yes
132-064-04,0,Yes
132-064-07,0,Yes
132-064-24,0,Yes
132-064-27,0,Yes
132-065-12,0,Yes
132-065-15,0,Yes
132-066-31,0,Yes
132-066-45,0,Yes
132-066-48,0,Yes
132-191-02,0,Yes
132-192-07,0,Yes
132-192-10,0,Yes
132-211-08,0,Yes
132-211-11,0,Yes
132-211-14,0,Yes
132-211-29,0,Yes
132-212-05,0,Yes
132-221-05,0,Yes
132-222-11,0,Yes
132-222-16,0,Yes
132-222-19,0,Yes
132-231-09,0,Yes
132-231-15,0,Yes
132-233-01,0,Yes
132-240-06,0,Yes
132-240-11,0,Yes
132-251-07,0,Yes
132-251-10,0,Yes
132-251-13,0,Yes
132-251-30,0,Yes
132-251-33,0,Yes
132-252-06,0,Yes
132-252-09,0,Yes
132-252-26,0,Yes
132-252-29,0,Yes
132-252-32,0,Yes
132-252-46,0,Yes
132-260-02,0,Yes
132-260-05,0,Yes
132-280-08,0,Yes
132-280-11,0,Yes
132-300-00,0,Yes
132-300-03,0,Yes
132-310-01,0,Yes
132-340-02,0,Yes
132-340-05,0,Yes
132-340-08,0,Yes
132-380-00,0,Yes
132-380-03,0,Yes
132-390-01,0,Yes
132-410-08,0,Yes
132-410-11,0,Yes
132-431-05,0,Yes
132-431-08,0,Yes
132-431-11,0,Yes
132-440-02,0,Yes
132-450-02,0,Yes
132-471-02,0,Yes
132-490-01,0,Yes
132-490-04,0,Yes
132-520-02,0,Yes
132-530-01,0,Yes
132-560-12,0,Yes
132-560-15,0,Yes
132-560-18,0,Yes
132-560-32,0,Yes
132-570-03,0,Yes
132-570-06,0,Yes
132-570-23,0,Yes
132-570-26,0,Yes
132-591-05,0,Yes
132-600-02,0,Yes
132-620-06,0,Yes
132-621-02,0,Yes
132-621-05,0,Yes
007-021-15,,No
007-011-06,,No
007-011-22,,No
007-011-01,,No
007-031-17,,No
1319-07-001-012,,No
1319-07-001-010,,No
1319-07-001-004,,No
1418-03-401-012,,No
1418-03-811-027,,No
1418-03-802-005,,No
1418-10-602-001,,No
1418-10-502-004,,No
1418-11-110-013,,No
1418-11-110-006,,No
1418-03-802-006,,No
1418-00-001-003,,No
1418-03-301-006,,No
1418-10-710-060,,No
1418-10-710-043,,No
1418-11-412-013,,No
1418-10-710-022,,No
1418-10-710-037,,No
1418-11-412-008,,No
1418-11-412-011,,No
1418-11-201-004,,No
1418-10-702-002,,No
1418-10-702-009,,No
1418-10-401-002,,No
1418-10-810-006,,No
1418-10-710-054,,No
1418-27-210-009,,No
1418-27-210-028,,No
1418-27-411-017,,No
1418-27-411-004,,No
1418-27-411-006,,No
1418-27-411-016,,No
1418-27-810-045,,No
1418-27-810-032,,No
1418-11-303-003,,No
1418-10-710-009,,No
1418-34-111-023,,No
1418-34-111-015,,No
1418-34-111-012,,No
1418-34-111-037,,No
1418-34-113-001,,No
1418-34-113-003,,No
1418-34-101-003,,No
1418-34-113-019,,No
1418-34-211-048,,No
1418-34-112-024,,No
1418-34-211-039,,No
1418-15-801-003,,No
1418-15-801-008,,No
1418-34-610-005,,No
1418-27-601-003,,No
1418-15-110-009,,No
1418-15-511-023,,No
1418-15-801-010,,No
1418-15-511-020,,No
1418-15-110-017,,No
1418-15-511-004,,No
1418-34-113-002,,No
1418-34-601-001,,No
1418-34-110-040,,No
1418-34-110-004,,No
1418-34-110-009,,No
1418-34-110-014,,No
1418-34-110-053,,No
1418-34-210-019,,No
1418-34-210-013,,No
1418-34-401-012,,No
1418-34-401-021,,No
1418-34-401-001,,No
1418-34-401-008,,No
1418-34-401-026,,No
1318-03-110-009,,No
1318-03-110-013,,No
1318-03-110-017,,No
1318-03-111-014,,No
1318-03-110-028,,No
1318-03-111-040,,No
1318-03-111-049,,No
1318-03-212-055,,No
1318-03-212-053,,No
1318-03-212-021,,No
1318-03-212-009,,No
1318-03-212-019,,No
1318-03-212-059,,No
1318-03-212-088,,No
1318-03-212-085,,No
1318-27-002-001,0,Yes
1318-15-410-001,,No
1318-16-810-037,,No
1318-16-810-045,,No
1318-16-810-032,,No
1318-15-410-018,,No
1318-16-810-008,,No
1318-16-810-017,,No
1318-15-410-002,,No
1318-22-001-001,,No
1318-22-002-055,0,Yes
1318-22-002-020,0,Yes
1318-22-002-023,0,Yes
1318-22-002-042,0,Yes
1318-22-002-092,0,Yes
1318-22-002-095,0,Yes
1318-23-314-008,0,Yes
1318-23-314-015,0,Yes
1318-23-310-039,0,Yes
1318-23-310-020,0,Yes
1318-23-310-025,0,Yes
1318-23-310-027,0,Yes
1318-23-310-050,0,Yes
1318-23-210-011,0,Yes
1318-23-210-016,0,Yes
1318-23-215-021,0,Yes
1318-23-210-024,0,Yes
1318-23-210-018,0,Yes
1318-23-210-026,0,Yes
1318-23-210-019,0,Yes
1318-23-211-019,0,Yes
1318-23-216-003,0,Yes
1318-23-216-014,0,Yes
1318-23-216-005,0,Yes
1318-15-803-006,0,Yes
1318-15-611-033,0,Yes
1318-15-611-022,0,Yes
1318-15-702-003,0,Yes
1318-15-703-004,0,Yes
1318-15-610-023,0,Yes
1318-15-710-002,0,Yes
1318-15-714-028,0,Yes
1318-15-714-036,0,Yes
1318-15-714-032,0,Yes
1318-15-714-012,0,Yes
1318-15-714-010,0,Yes
1318-15-714-007,0,Yes
1318-15-612-008,0,Yes
1318-15-611-051,0,Yes
1318-15-611-077,0,Yes
1318-15-802-004,0,Yes
1318-15-610-016,0,Yes
1318-10-310-066,,No
1318-10-310-062,,No
1318-10-310-052,,No
1318-10-310-048,,No
1318-10-310-030,,No
1318-10-310-026,,No
1318-10-317-004,,No
1318-10-317-007,,No
1318-09-810-092,,No
1318-09-810-060,,No
1318-09-810-066,,No
1318-09-810-071,,No
1318-09-810-079,,No
1318-09-810-002,,No
1318-09-810-055,,No
1318-09-810-089,,No
1318-09-810-010,,No
1318-09-810-012,,No
1318-09-810-017,,No
1318-09-810-018,,No
1318-09-810-080,,No
1318-09-810-031,,No
1318-09-810-075,,No
1318-09-810-107,,No
1318-15-111-059,,No
1318-15-111-063,,No
1318-15-111-044,,No
1318-15-111-035,,No
1318-15-111-027,,No
1318-15-111-075,,No
1318-15-111-080,,No
1318-15-111-076,,No
1318-15-110-044,,No
1318-15-110-025,,No
1318-15-110-013,,No
1318-16-710-016,,No
1318-10-000-005,,No
1318-03-000-007,,No
1318-03-000-004,,No
1318-10-417-042,,No
1318-10-313-004,,No
1318-10-312-005,,No
1318-10-416-007,,No
1318-10-416-004,,No
1318-10-316-017,,No
1318-10-316-023,,No
1318-10-412-008,,No
1318-15-612-013,0,Yes
1318-10-417-026,,No
1318-10-417-033,,No
1318-10-417-018,,No
1318-10-415-049,,No
1318-10-415-013,,No
1318-10-415-016,,No
1318-10-415-065,,No
1318-10-301-006,,No
1318-10-313-014,,No
1318-10-301-003,,No
1318-10-413-008,,No
1318-10-415-051,,No
1318-15-111-072,,No
1318-15-111-064,,No
1318-15-111-005,,No
1318-15-110-009,,No
1318-15-110-043,,No
1318-03-111-011,,No
1318-23-410-018,0,Yes
1318-23-410-052,0,Yes
1318-23-410-057,0,Yes
1318-23-410-045,0,Yes
1318-23-410-062,0,Yes
1318-23-410-048,0,Yes
1318-23-411-018,0,Yes
1318-23-811-036,0,Yes
1318-23-810-065,0,Yes
1318-23-811-008,0,Yes
1318-23-810-083,0,Yes
1318-23-811-025,0,Yes
1318-23-811-004,0,Yes
1318-23-811-026,0,Yes
1318-23-810-023,0,Yes
1318-23-810-017,0,Yes
1318-23-810-052,0,Yes
1318-23-810-051,0,Yes
1318-23-810-032,0,Yes
1318-23-810-045,0,Yes
1318-23-810-044,0,Yes
1318-23-810-038,0,Yes
1318-23-811-045,0,Yes
1318-23-812-005,0,Yes
1318-23-811-050,0,Yes
1318-23-813-018,0,Yes
1318-24-410-012,,No
1318-24-401-005,,No
1318-24-404-020,,No
1318-24-411-004,,No
1318-24-801-009,,No
1318-24-404-018,,No
1318-24-801-001,,No
1318-25-201-019,,No
1318-25-201-017,,No
1318-25-201-001,,No
1318-25-201-012,,No
1318-26-514-008,0,Yes
1318-26-101-014,0,Yes
1318-26-101-017,0,Yes
1318-26-101-043,0,Yes
1318-26-101-044,0,Yes
1318-26-101-045,0,Yes
1318-26-101-015,0,Yes
1318-26-101-018,0,Yes
1318-26-101-083,0,Yes
1318-26-101-081,0,Yes
1318-26-101-050,0,Yes
1318-24-404-015,,No
1318-23-810-093,0,Yes
1318-00-001-001,,No
1318-23-610-007,,No
1318-23-610-004,,No
1318-23-710-086,0,Yes
1318-23-511-021,,No
1318-23-602-016,,No
1318-23-610-036,,No
1318-23-710-019,,No
1318-23-710-023,,No
1318-23-602-005,,No
1318-23-611-013,,No
1318-23-610-030,,No
1318-23-510-016,,No
1318-23-610-018,,No
1318-24-710-015,,No
1318-24-710-002,,No
1319-30-615-003,0,Yes
1319-30-618-004,,No
1319-30-616-017,,No
1319-30-622-005,0,Yes
1319-30-723-016,,No
1319-30-723-019,,No
1319-30-722-012,,No
1319-30-722-020,,No
1319-30-724-034,,No
1319-30-724-023,,No
1319-30-723-007,,No
1319-30-723-003,,No
1319-30-722-008,,No
1319-30-644-097,,No
1319-30-710-012,,No
1319-30-644-061,,No
1319-30-644-032,,No
1319-30-644-040,,No
1319-30-722-010,,No
1319-30-644-112,,No
1319-30-644-103,,No
1319-30-644-022,,No
1319-30-644-058,,No
1319-30-644-047,,No
1319-30-626-000,0,Yes
1319-30-622-006,0,Yes
1319-30-612-006,0,Yes
1319-30-612-011,0,Yes
1319-30-539-003,,No
1319-30-534-000,,No
1319-30-515-000,0,Yes
1319-30-514-010,0,Yes
1319-30-514-000,0,Yes
1319-30-511-000,,No
1319-30-537-001,,No
1319-30-511-004,,No
1319-30-724-025,,No
1319-30-724-013,,No
1319-30-644-034,,No
1319-30-644-102,,No
1319-30-644-055,,No
1319-30-644-051,,No
1319-30-644-015,,No
1319-30-644-049,,No
1319-30-643-053,,No
1319-30-643-025,,No
1319-30-724-026,,No
1319-30-724-014,,No
1319-30-639-007,,No
1319-30-514-001,0,Yes
1319-30-724-008,,No
1319-30-710-002,,No
1319-30-643-017,,No
1319-30-643-057,,No
1319-30-643-016,,No
1319-30-543-003,,No
1319-30-543-007,,No
1319-30-621-003,0,Yes
1319-30-620-004,,No
1319-30-542-007,,No
1319-30-614-003,0,Yes
1319-30-613-002,,No
1319-30-611-006,0,Yes
1319-30-617-005,,No
1319-30-617-001,0,Yes
1319-30-624-002,0,Yes
1319-30-542-024,,No
1319-30-540-002,,No
1319-30-538-007,,No
1319-30-538-003,,No
1319-30-534-005,,No
1319-30-534-006,,No
1319-30-534-004,,No
1319-30-513-003,,No
1319-30-512-002,,No
1319-30-532-017,,No
1319-30-532-015,,No
1319-30-532-010,,No
1319-30-720-004,,No
1319-30-628-022,,No
1319-30-628-019,,No
1319-30-634-001,,No
1319-30-634-002,,No
1319-30-544-021,,No
1319-30-632-003,,No
1319-30-632-002,,No
1319-30-629-013,,No
1319-30-629-004,,No
1319-30-629-015,,No
1319-30-628-017,,No
1319-30-628-000,,No
1319-30-628-010,,No
1319-30-525-004,,No
1319-30-522-002,0,Yes
1319-30-519-024,0,Yes
1319-30-519-018,0,Yes
1319-30-629-010,,No
1319-30-628-016,,No
1319-30-634-000,,No
1319-30-518-003,,No
1319-30-524-000,,No
1319-30-516-044,,No
1319-30-716-002,,No
1319-30-715-003,,No
1319-30-544-051,,No
1319-30-544-049,,No
1319-30-544-012,,No
1319-30-544-002,,No
1319-30-635-004,,No
1319-30-631-020,,No
1319-30-631-027,,No
1319-30-631-002,,No
1319-30-530-004,,No
1319-30-530-003,,No
1319-30-521-002,0,Yes
1319-30-520-025,0,Yes
1319-30-520-015,0,Yes
1319-30-518-000,,No
1319-30-516-006,0,Yes
1319-30-516-019,,No
1319-30-527-000,,No
1319-30-516-015,0,Yes
1319-30-627-003,,No
1319-30-627-009,,No
1319-30-719-005,,No
1319-30-719-010,,No
1319-30-719-015,,No
1319-18-211-002,,No
1319-18-210-001,,No
1319-18-310-002,,No
1319-30-101-008,0,Yes
1319-18-000-013,,No
1319-18-310-028,,No
1319-18-312-015,,No
1319-18-410-005,,No
1319-19-112-008,0,Yes
1319-19-210-003,0,Yes
1319-19-113-019,0,Yes
1319-19-113-013,0,Yes
1319-30-110-006,0,Yes
1319-19-720-014,,No
1319-19-720-005,,No
1319-19-720-025,,No
1319-19-720-030,,No
1319-19-720-033,,No
1319-19-212-093,0,Yes
1319-19-212-015,0,Yes
1319-19-212-010,0,Yes
1319-19-212-086,0,Yes
1319-19-212-003,0,Yes
1319-19-212-095,0,Yes
1319-19-212-037,0,Yes
1319-19-212-080,0,Yes
1319-19-212-058,0,Yes
1319-19-213-003,0,Yes
1319-19-212-055,0,Yes
1319-19-212-046,0,Yes
1319-19-701-001,0,Yes
1319-19-410-003,0,Yes
1319-19-717-002,0,Yes
1319-19-718-018,0,Yes
1319-19-717-008,0,Yes
1319-19-718-003,,No
1319-19-714-018,0,Yes
1319-19-714-014,0,Yes
1319-19-714-012,0,Yes
1319-19-710-001,0,Yes
1319-19-710-013,,No
1319-19-710-008,0,Yes
1319-19-710-025,,No
1319-19-710-040,0,Yes
1319-19-710-018,,No
1319-07-001-001,,No
1319-06-002-010,,No
1319-07-002-010,,No
1418-10-610-001,,No
1418-11-401-001,,No
1319-19-711-000,,No
1319-19-612-003,,No
1319-19-612-000,,No
1319-19-611-003,,No
1319-19-612-014,,No
1318-15-810-002,0,Yes
1318-15-819-000,0,Yes
