taz,hotelmotel,resort,casino,campground,house,seasonal
178,0.0,0.0,0.0,43.5,0.22332233223322331,0.5007919990054899
176,0.0,0.0,0.0,43.5,0.2823571088019808,0.473755352536651
189,0.0,0.0,0.0,43.5,0.5430764695854761,0.3539864825224621
191,0.748392854,0.748392854,0.0,43.5,0.5596620908130939,0.2338792232884356
177,0.7483928539999999,0.0,0.0,43.5,0.22332233223322334,0.5007919990054899
174,0.0,0.0,0.0,43.5,0.3317535545023696,0.45113285243007156
171,0.0,0.0,0.0,43.5,0.2509727626459144,0.5441235595957669
169,0.0,0.0,0.0,43.5,0.2543386289732667,0.5402489467971962
173,0.0,0.0,0.0,43.5,0.2509727626459144,0.5441235595957669
168,0.0,0.0,0.0,43.5,0.21814825205655142,0.5467059540350366
170,0.0,0.0,0.0,43.5,0.2509727626459144,0.5441235595957669
167,0.0,0.0,0.0,43.5,0.20404040404040405,0.5585745091363068
166,0.0,0.0,0.0,43.5,0.30302889825012386,0.4780301386934597
172,0.0,0.0,0.0,43.5,0.0,0.0
163,0.780477494,0.0,0.780477494,43.5,0.0,0.0
165,0.0,0.780477494,0.0,43.5,0.0,0.0
161,0.0,0.0,0.780477494,43.5,0.33199999999999996,0.37493251533742333
162,0.0,0.0,0.0,43.5,0.3034871794871795,0.41399574060292355
160,0.780477494,0.0,0.0,43.5,0.32911986620638284,0.3887338378372379
164,0.0,0.0,0.0,43.5,0.3409490333919156,0.4368287443858622
159,0.780477494,0.0,0.0,43.5,0.332,0.37493251533742333
157,0.0,0.0,0.0,43.5,0.2870707070707071,0.43648668848306005
158,0.0,0.0,0.0,43.5,0.332,0.37493251533742333
155,0.780477494,0.0,0.0,43.5,0.2215128205128205,0.5263025132412367
156,0.780477494,0.0,0.0,43.5,0.21794871794871798,0.5311854163994242
154,0.780477494,0.0,0.0,43.5,0.21794871794871795,0.5311854163994242
153,0.0,0.0,0.0,43.5,0.3040251572327044,0.41325869861678205
148,0.0,0.0,0.0,43.5,0.281,0.49784804928131415
152,0.0,0.0,0.0,43.5,0.332,0.37493251533742333
151,0.0,0.0,0.0,43.5,0.28106426799007445,0.4448867601132298
146,0.0,0.0,0.0,43.5,0.0,0.0
149,0.0,0.0,0.0,43.5,0.2804530287217465,0.4987427799797159
145,0.0,0.0,0.0,43.5,0.0,0.0
150,0.780477494,0.0,0.0,43.5,0.0,0.0
143,0.0,0.0,0.0,43.5,0.1687703499136624,0.681721500274128
142,0.0,0.0,0.0,43.5,0.24089775928890136,0.596911342475548
141,0.0,0.0,0.0,43.5,0.24170616113744076,0.5959607927617407
140,0.0,0.0,0.0,43.5,0.14298808432630614,0.713214923192491
139,0.780477494,0.0,0.0,43.5,0.15608333941349745,0.6976608038496365
138,0.780477494,0.0,0.0,43.5,0.0,0.0
137,0.0,0.0,0.0,43.5,0.14298808432630614,0.7132149231924909
136,0.0,0.0,0.0,43.5,0.14298808432630614,0.713214923192491
135,0.0,0.0,0.0,43.5,0.14298808432630614,0.713214923192491
134,0.0,0.0,0.0,43.5,0.14298808432630614,0.713214923192491
133,0.0,0.0,0.0,43.5,0.14298808432630614,0.713214923192491
286,0.0,0.0,0.0,43.5,0.6038882138517618,0.24884344232600342
285,0.0,0.0,0.0,43.5,0.0,0.0
269,0.0,0.0,0.0,43.5,0.48673740053050396,0.30477090222012276
287,0.0,0.0,0.0,43.5,0.6055778312444366,0.24819498203119547
291,0.0,0.0,0.0,43.5,0.6276326903974211,0.25389290223010874
268,0.0,0.0,0.0,43.5,0.492544422577793,0.28092447274348903
292,0.0,0.0,0.0,43.5,0.39603656489501504,0.4383050034811797
270,0.0,0.0,0.0,43.5,0.5151282498410841,0.30458061381413626
274,0.0,0.0,0.0,43.5,0.6643904888623069,0.20510458308154017
293,0.780477494,0.0,0.0,43.5,0.27843803056027167,0.5304482551061999
283,0.0,0.0,0.0,43.5,0.4740024183796856,0.37402610354155497
273,0.0,0.0,0.0,43.5,0.5201342281879194,0.38161239216915194
282,0.0,0.0,0.0,43.5,0.4740024183796856,0.37402610354155497
284,0.0,0.0,0.0,43.5,0.4740024183796856,0.37402610354155497
266,0.0,0.0,0.0,43.5,0.496415770609319,0.2650268530923998
290,0.0,0.0,0.0,43.5,0.4740024183796856,0.37402610354155497
271,0.0,0.0,0.0,43.5,0.5201342281879194,0.38161239216915194
272,0.0,0.0,0.0,43.5,0.5201342281879194,0.38161239216915194
281,0.0,0.0,0.0,43.5,0.5018740582478284,0.3476768161045032
280,0.0,0.0,0.0,43.5,0.5767449339720553,0.2768953969108543
289,0.0,0.0,0.0,43.5,0.41074702348461095,0.41284046664281177
277,0.0,0.0,0.0,43.5,0.5430625719766725,0.2958795625262539
294,0.0,0.0,0.0,43.5,0.27843803056027167,0.5304482551061999
278,0.0,0.0,0.0,43.5,0.7542159632249462,0.10761172822901502
288,0.0,0.0,0.0,43.5,0.27843803056027167,0.5304482551061999
267,0.0,0.0,0.0,43.5,0.49641577060931896,0.2650268530923998
279,0.0,0.0,0.0,43.5,0.7346942562183502,0.12501760306810605
265,0.0,0.0,0.0,43.5,0.2996688741721854,0.38779974657517874
262,0.0,0.0,0.0,43.5,0.2996688741721854,0.38779974657517874
276,0.0,0.0,0.0,43.5,0.3844311377245509,0.4373179566792342
275,0.38154522896458387,0.0,0.0,43.5,0.3844311377245509,0.4373179566792341
264,0.38154522896458387,0.0,0.0,43.5,0.3006080682281673,0.38834842480347853
261,0.0,0.38154522896458387,0.0,43.5,0.49518304431599236,0.3970023714243368
263,0.38154522896458387,0.38154522896458387,0.0,43.5,0.0,0.0
260,0.0,0.0,0.0,43.5,0.4951830443159923,0.39700237142433675
295,0.0,0.0,0.0,43.5,0.27843803056027167,0.5304482551061999
259,0.0,0.0,0.0,43.5,0.49623966685312954,0.2838804985683908
296,0.0,0.0,0.0,43.5,0.27843803056027167,0.5304482551061999
258,0.38154522896458387,0.0,0.0,43.5,0.4951830443159923,0.39700237142433675
297,0.0,0.0,0.0,43.5,0.27843803056027167,0.5304482551061999
257,0.0,0.0,0.0,43.5,0.0,0.0
256,0.0,0.0,0.0,43.5,0.0,0.0
255,0.38154522896458387,0.0,0.0,43.5,0.0,0.0
253,0.0,0.0,0.0,43.5,0.0,0.0
254,0.0,0.0,0.0,43.5,0.496415770609319,0.2650268530923998
252,0.0,0.0,0.0,43.5,0.0,0.0
231,0.0,0.0,0.0,43.5,0.526579739217653,0.3533045838021679
235,0.0,0.0,0.0,43.5,0.526579739217653,0.3533045838021679
236,0.0,0.0,0.0,43.5,0.526579739217653,0.3533045838021679
147,0.0,0.0,0.0,43.5,0.16814159292035397,0.6824608167182002
144,0.0,0.0,0.0,43.5,0.168141592920354,0.6824608167182002
