,TAZ,total_residential_units,census_occ_rate,total_occ_units,occ_units_low_inc,occ_units_med_inc,occ_units_high_inc,persons_per_occ_unit,total_persons,emp_retail,emp_srvc,emp_rec,emp_game,emp_other,FORECASTED_RESIDENTIAL_UNITS,FORECASTED_OCCUPIED_UNITS,FORECASTED_RES_INCOME_LOW_UNITS,FORECASTED_RES_INCOME_MEDIUM_UNITS,FORECASTED_RES_INCOME_HIGH_UNITS,TOTAL_FORECASTED_UNITS_LOW_INCOME,TOTAL_FORECASTED_UNITS_MED_INCOME,TOTAL_FORECASTED_UNITS_HIGH_INCOME,TOTAL_FORECASTED_UNITS_OCCUPIED,NEW_OCCUPANCY_RATE,FORECASTED_POPULATION,Adjusted_Persons_Per_Occupied_Unit
89,201,0.0,0.5059101654846335,0.0,0.0,0.0,0.0,2.1934980832614266,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.15514163836194
90,165,373.0,0.5317829457364341,198.35503875968996,109.87596899224808,27.758139534883725,60.72093023255815,1.543572725258041,306.17542774695886,0,0,0,0,0,5.0,0.35,0.0034999999999999996,0.006999999999999999,0.33949999999999997,109.87946899224808,27.765139534883726,61.060430232558154,198.70503875968996,0.5256747057134655,301.3523167734552,1.5165811529213653
91,209,26.0,0.1306306306306306,3.3963963963963963,0.0,3.3963963963963963,0.0,2.0614819949169885,7.001610018772113,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3963963963963963,0.0,3.3963963963963963,0.13063063063063063,6.879176873768668,2.025434039756823
92,181,0.0,0.7386018237082067,0.0,0.0,0.0,0.0,1.7669845670717046,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.7360863197915628
93,171,66.0,0.4938524590163934,32.59426229508197,12.375,7.91188524590164,12.307377049180328,3.0363700319220674,98.96824124539428,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,12.375,7.91188524590164,12.307377049180328,32.59426229508197,0.49385245901639346,97.23764028380884,2.983274767917686
94,182,10.0,0.7407407407407406,7.4074074074074066,1.382716049382716,3.5061728395061724,2.518518518518519,2.2950489204494557,17.00036237369967,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.382716049382716,3.5061728395061724,2.518518518518519,7.4074074074074066,0.7407407407407407,16.703086771940963,2.25491671421203
95,183,33.0,0.7407407407407407,24.444444444444443,4.562962962962962,11.57037037037037,8.311111111111112,2.2950489204494557,56.101195833208905,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,4.562962962962962,11.57037037037037,8.311111111111112,24.444444444444443,0.7189542483660131,55.12018634740517,2.25491671421203
96,164,1.0,0.600877716275158,0.6189024390243902,0.1646341463414634,0.2103658536585365,0.2439024390243902,2.1073549593019263,1.395271350218206,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1646341463414634,0.2103658536585365,0.2439024390243902,0.6189024390243902,0.6189024390243902,1.2814405016039283,2.070504849882209
97,200,519.0,0.5598222875834933,290.93579417584004,85.28099976780862,75.84070694759173,129.8140874604397,2.3000281873051267,664.7370303027094,0,0,0,0,0,11.0,1.75,0.006999999999999999,0.013999999999999999,1.7289999999999999,85.28799976780863,75.85470694759172,131.54308746043972,292.68579417584004,0.552237347501585,661.4139659420234,2.259808911479518
98,210,18.0,0.1306306306306306,2.3513513513513518,0.0,2.3513513513513518,0.0,2.0614819949169885,4.84726847453454,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.3513513513513518,0.0,2.3513513513513518,0.13063063063063066,4.762507066455233,2.025434039756823
99,179,331.0,0.5134391839376132,170.4983741245286,44.22408059467919,36.71793305369558,89.55636047615383,2.656841656600328,446.0365432009512,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,44.22408059467919,36.71793305369558,89.55636047615383,170.4983741245286,0.5104741740255347,445.06605528992765,2.610382987962456
100,178,417.0,0.5252413925068998,218.9717596594947,45.93905357207847,44.38220390884299,128.65050217857322,2.422787292112344,530.4365348875195,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,45.93905357207847,44.38220390884299,128.65050217857322,218.9717596594947,0.5213613325226064,521.24506227693,2.3804213981176208
101,177,53.0,0.6176398376723908,32.801829268292686,8.725609756097562,11.149390243902438,12.926829268292684,2.2441263267290816,73.94938156156492,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,8.725609756097562,11.149390243902438,12.926829268292684,32.801829268292686,0.6074412827461608,72.32424737651283,2.204884574727782
102,172,0.0,0.6189024390243902,0.0,0.0,0.0,0.0,2.254428585574244,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.2150066838719944
103,176,293.0,0.5097998250302554,149.62760470871206,38.72770723960623,36.85578605734021,74.04411141176561,2.4076494932449606,360.666957553332,0,0,0,0,0,3.0,0.35,0.0034999999999999996,0.006999999999999999,0.33949999999999997,38.731207239606235,36.86278605734021,74.38361141176561,149.97760470871205,0.5066810969888921,354.7792686472283,2.3655483052705373
104,199,4.0,0.5041475995030743,2.0158853716196736,0.7184743124026984,0.3514674508447212,0.945943608372254,2.34582433904347,4.75832072877113,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7184743124026984,0.3514674508447212,0.945943608372254,2.0158853716196736,0.5039713429049184,4.646221176329951,2.304804252137075
105,174,0.0,0.6189024390243902,0.0,0.0,0.0,0.0,2.254428585574244,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.2150066838719944
106,198,0.0,0.7462406015037594,0.0,0.0,0.0,0.0,2.132567580948609,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0952765928518864
107,195,801.0,0.5869020805659841,477.680407299183,132.36223090226014,109.27614944242352,236.04202695449936,2.4054157094373245,1134.3961060365525,0,0,0,0,0,6.0,0.0,0.0,0.0,0.0,132.36223090226014,109.27614944242352,236.04202695449936,477.680407299183,0.5919211986359145,1128.9277018142782,2.3633535823611935
108,175,947.0,0.426296339179185,400.7387333439245,82.4476720954956,83.14499060676671,235.14607064166216,2.6529020449430343,1030.7145823088963,0,0,0,0,0,14.0,1.0499999999999998,0.006999999999999999,0.013999999999999999,1.029,82.45467209549561,83.15899060676671,236.17507064166216,401.7887333439245,0.4180944155503897,1047.267261816906,2.606512266038238
109,197,544.0,0.7462406015037594,405.9548872180451,143.1578947368421,88.9624060150376,173.83458646616538,2.132567580948609,865.7262318088519,0,0,0,0,0,8.0,1.4,0.006999999999999999,0.013999999999999999,1.379,143.16489473684211,88.9764060150376,175.21358646616537,407.35488721804506,0.7379617522066034,853.5211601717899,2.0952765928518864
110,196,25.0,0.7462406015037594,18.656015037593985,6.578947368421052,4.088345864661655,7.988721804511277,2.132567580948609,39.78521285886268,0,0,0,0,0,5.0,1.7499999999999998,0.017499999999999998,0.034999999999999996,1.6974999999999998,6.596447368421052,4.123345864661655,9.686221804511277,20.406015037593985,0.6802005012531328,42.75624566165428,2.0952765928518864
111,232,202.0,0.1306306306306306,26.38738738738739,0.0,26.38738738738739,0.0,2.0614819949169885,54.397123991998726,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.38738738738739,0.0,26.38738738738739,0.13063063063063063,53.445912634664275,2.025434039756823
112,184,1.0,0.3017902813299232,0.3017902813299232,0.0153452685421994,0.0127877237851662,0.2736572890025575,2.9855946133280526,0.9010234382933764,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0153452685421994,0.0127877237851662,0.2736572890025575,0.3017902813299232,0.3017902813299232,0.8852677573890831,2.9333872299926407
113,185,85.0,0.5297146446728214,45.94735200548936,10.858836005239848,13.731956833634833,21.356559166614684,2.4600690308800024,108.21885861812608,0,0,0,0,0,2.0,0.35,0.0034999999999999996,0.006999999999999999,0.33949999999999997,10.862336005239849,13.738956833634832,21.696059166614685,46.29735200548936,0.5321534713274639,111.90307079894556,2.417051212468426
114,186,83.0,0.6189024390243902,51.36890243902439,13.664634146341465,17.460365853658537,20.243902439024392,2.254428585574244,115.8075220681111,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,13.664634146341465,17.460365853658537,20.243902439024392,51.36890243902439,0.6115345528455285,113.78246224560742,2.2150066838719944
115,194,23.0,0.6699266503667481,15.408312958435207,3.3740831295843523,4.89242053789731,7.141809290953545,2.2848938367306526,35.206359313145654,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,3.3740831295843523,4.89242053789731,7.141809290953545,15.408312958435207,0.6420130399348003,34.59072586837038,2.244939206627021
116,193,6.0,0.4284023668639053,2.570414201183432,0.9159763313609468,0.4331360946745562,1.221301775147929,2.924664111015235,7.517598164645078,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9159763313609468,0.4331360946745562,1.221301775147929,2.570414201183432,0.42840236686390537,7.386142230409679,2.873522184482587
117,187,22.0,0.6189024390243902,13.615853658536585,3.6219512195121952,4.628048780487805,5.365853658536586,2.254428585574244,30.69596970480053,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,3.6219512195121952,4.628048780487805,5.365853658536586,13.615853658536585,0.5919936373276776,30.159206860281483,2.2150066838719944
118,173,0.0,0.6189024390243902,0.0,0.0,0.0,0.0,2.254428585574244,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.2150066838719944
119,191,258.0,0.4284023668639053,110.52781065088756,39.38698224852071,18.62485207100592,52.51597633136095,2.924664111015235,323.2567210797384,0,0,0,0,0,4.0,0.35,0.0034999999999999996,0.006999999999999999,0.33949999999999997,39.39048224852071,18.631852071005923,52.855476331360954,110.87781065088755,0.4231977505759067,318.609848672185,2.873522184482587
120,192,462.0,0.4284023668639052,197.92189349112425,70.5301775147929,33.35147928994083,94.04023668639054,2.924664111015235,578.855058677671,0,0,0,0,0,4.0,0.35,0.0034999999999999996,0.006999999999999999,0.33949999999999997,70.5336775147929,33.35847928994083,94.37973668639054,198.27189349112425,0.4254761662899662,569.7386845061142,2.873522184482587
121,188,65.0,0.6189024390243902,40.22865853658536,10.701219512195122,13.673780487804878,15.853658536585368,2.254428585574244,90.6926377641834,0,0,0,0,0,1.0,0.35,0.0,0.0,0.35,10.701219512195122,13.673780487804878,16.20365853658537,40.57865853658536,0.6148281596452327,89.88199988109594,2.2150066838719944
122,190,18.0,0.4284023668639053,7.711242603550295,2.74792899408284,1.2994082840236687,3.663905325443787,2.9246641110152347,22.552794493935234,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.74792899408284,1.2994082840236687,3.663905325443787,7.711242603550295,0.42840236686390526,22.158426691229028,2.8735221844825865
123,189,13.0,0.4284023668639053,5.569230769230769,1.9846153846153844,0.9384615384615386,2.646153846153846,2.924664111015236,16.288129356731,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.9846153846153844,0.9384615384615386,2.646153846153846,5.569230769230769,0.4284023668639053,16.00330816588764,2.8735221844825873
124,343,2.0,0.526579739217653,1.053159478435306,0.3189568706118355,0.2788365095285858,0.4553660982948846,1.9497760740101568,2.053425153170175,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3189568706118355,0.2788365095285858,0.4553660982948846,1.053159478435306,0.526579739217653,2.017518083387975,1.9156814563217246
125,344,0.0,0.526579739217653,0.0,0.0,0.0,0.0,1.9497760740101568,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.9156814563217246
126,340,239.0,0.526579739217653,125.85255767301906,38.115346038114346,33.320962888666,54.41624874623872,1.9497760740101568,245.38430580383596,0,0,0,0,0,1.0,0.35,0.0,0.0,0.35,38.115346038114346,33.320962888666,54.76624874623872,126.20255767301906,0.5258439903042461,241.7638994745756,1.9156814563217246
127,342,62.0,0.526579739217653,32.64794383149449,9.887662988966902,8.643931795386159,14.116349047141425,1.9497760740101568,63.65617974827543,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.887662988966902,8.643931795386159,14.116349047141425,32.64794383149449,0.526579739217653,62.54306058502723,1.9156814563217246
128,341,1.0,0.526579739217653,0.526579739217653,0.1594784353059177,0.1394182547642929,0.2276830491474423,1.9497760740101568,1.0267125765850875,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1594784353059177,0.1394182547642929,0.2276830491474423,0.526579739217653,0.526579739217653,1.0087590416939876,1.9156814563217246
129,339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
130,338,0.0,0.526579739217653,0.0,0.0,0.0,0.0,1.9497760740101568,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.9156814563217246
131,337,53.0,0.526579739217653,27.90872617853561,8.452357071213642,7.389167502507524,12.067201604814445,1.9497760740101568,54.41576655900964,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.452357071213642,7.389167502507524,12.067201604814445,27.90872617853561,0.526579739217653,53.46422920978134,1.9156814563217246
132,333,13.0,0.526579739217653,6.845536609829489,2.0732196589769307,1.812437311935808,2.9598796389167505,1.9497760740101568,13.347263495606136,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0732196589769307,1.812437311935808,2.9598796389167505,6.845536609829489,0.526579739217653,13.113867542021838,1.9156814563217246
133,334,2.0,0.526579739217653,1.053159478435306,0.3189568706118355,0.2788365095285858,0.4553660982948846,1.9497760740101568,2.053425153170175,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3189568706118355,0.2788365095285858,0.4553660982948846,1.053159478435306,0.526579739217653,2.017518083387975,1.9156814563217246
134,332,21.0,0.526579739217653,11.058174523570711,3.349047141424273,2.927783350050151,4.781344032096289,1.9497760740101564,21.56096410828684,0,0,0,0,0,4.0,1.4,0.0,0.0,1.4,3.349047141424273,2.927783350050151,6.181344032096289,12.458174523570712,0.49832698094282846,23.86589391442414,1.9156814563217242
135,328,0.0,0.526579739217653,0.0,0.0,0.0,0.0,1.9497760740101568,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.9156814563217246
136,329,344.0,0.526579739217653,181.14343029087263,54.86058174523571,47.95987963891676,78.32296890672016,1.9497760740101568,353.1891263452701,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,54.86058174523571,47.95987963891676,78.32296890672016,181.14343029087263,0.526579739217653,347.0131103427317,1.9156814563217246
137,330,94.0,0.526579739217653,49.49849548645938,14.99097291875627,13.105315947843533,21.40220661985958,1.9497760740101568,96.51098219899822,0,0,0,0,0,2.0,0.7,0.0034999999999999996,0.006999999999999999,0.6895,14.994472918756271,13.112315947843532,22.09170661985958,50.198495486459386,0.5229009946506186,96.16432693866004,1.9156814563217246
138,327,0.0,0.526579739217653,0.0,0.0,0.0,0.0,1.9497760740101568,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.9156814563217246
139,325,282.0,0.5111920572214383,144.76557863501483,39.74777448071216,29.70623145400593,75.31157270029672,1.911664069166208,270.49960899767166,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,39.74777448071216,29.70623145400593,75.31157270029672,144.76557863501483,0.5133531157270029,271.90390604879724,1.878235894282062
140,326,0.0,0.5133531157270029,0.0,0.0,0.0,0.0,1.8685354042597333,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.8358613956416523
141,324,187.0,0.5133531157270029,95.99703264094954,26.357566765578632,19.698813056379823,49.94065281899109,1.8685354042597335,179.3738541934915,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,26.357566765578632,19.698813056379823,49.94065281899109,95.99703264094954,0.5133531157270029,176.2372463216709,1.8358613956416525
142,316,248.0,0.4317434210526316,107.07236842105264,52.82236842105263,3.263157894736842,50.98684210526316,1.6654337298836754,178.32193390695275,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,52.82236842105263,3.263157894736842,50.98684210526316,107.07236842105264,0.43174342105263164,175.20372036281233,1.6363112439414729
143,320,138.0,0.5122415999739096,70.72518717943679,19.43348792422426,14.304511957867431,36.98718729734509,1.8907181403263384,133.26484087115446,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,19.43348792422426,14.304511957867431,36.98718729734509,70.72518717943679,0.5125013563727303,131.38308492872937,1.85765623490536
144,323,283.0,0.4753348243116665,134.46499498889696,38.27406410281604,8.414209916088588,87.77672096999233,2.627273840330173,353.5864718905414,0,0,0,0,0,11.0,4.8,1.5845,0.449,2.7664999999999997,39.85856410281604,8.863209916088588,90.54322096999232,139.26499498889697,0.47369045914590807,359.48921689533563,2.581332207163733
145,319,207.0,0.4741721854304636,98.15364238410596,27.965562913907284,5.757615894039735,64.43046357615894,2.6504768506075567,260.15395694188555,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,27.965562913907284,5.757615894039735,64.43046357615894,98.15364238410596,0.4741721854304636,255.6047936711395,2.604129479687344
146,322,47.0,0.4741721854304635,22.28609271523179,6.349668874172186,1.3072847682119206,14.629139072847682,2.6504768506075567,59.068772832215565,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.349668874172186,1.3072847682119206,14.629139072847682,22.28609271523179,0.4741721854304636,58.03587102678046,2.604129479687344
147,314,4.0,0.6181859524098674,2.952789699570816,1.665236051502146,0.4234620886981402,0.8640915593705294,2.3015112464523297,5.937193667425778,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.665236051502146,0.4234620886981402,0.8640915593705294,2.952789699570816,0.738197424892704,6.677043062694517,2.261266037220672
148,315,72.0,0.5224287895359182,39.05333041563136,20.621731703185,3.3577667344326483,15.073831978013704,1.7676063068912231,71.66760141778299,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,20.621731703185,3.3577667344326483,15.073831978013704,39.05333041563136,0.5424073668837689,67.82380909935337,1.7366971876028898
149,317,156.0,0.8387248437181897,141.0267857142857,111.08035714285714,25.767857142857142,4.178571428571429,2.400713209270417,332.2562052011616,0,0,0,0,0,95.0,33.25,0.010499999999999999,0.020999999999999998,33.2185,111.09085714285713,25.788857142857143,37.39707142857143,174.2767857142857,0.6943298235628912,411.0724599938105,2.35873331212187
150,318,1.0,0.4741721854304636,0.4741721854304636,0.1350993377483443,0.0278145695364238,0.3112582781456953,2.6504768506075567,1.2567824006854376,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1350993377483443,0.0278145695364238,0.3112582781456953,0.4741721854304636,0.4741721854304636,1.2348057665272438,2.604129479687344
151,321,376.0,0.4741721854304636,178.2887417218543,50.797350993377485,10.458278145695363,117.03311258278146,2.6504768506075567,472.5501826577245,0,0,0,0,0,10.0,3.4999999999999996,0.0,0.0,3.4999999999999996,50.797350993377485,10.458278145695363,120.53311258278146,181.7887417218543,0.4709552894348557,473.4014213931494,2.604129479687344
152,313,518.0,0.7381974248927039,382.3862660944207,215.6480686695279,54.83834048640916,111.89985693848357,2.010706576322974,768.8665799316383,0,0,0,0,0,2.0,0.7,0.0,0.0,0.7,215.6480686695279,54.83834048640916,112.59985693848357,383.0862660944207,0.736704357873886,756.8047328826306,1.9755465018317784
153,311,343.0,0.4567034756640402,153.60416549017393,76.71642407386493,6.181895188615315,70.7058462276937,1.693555500181899,260.4053897282533,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,76.71642407386493,6.181895188615315,70.7058462276937,153.60416549017393,0.44782555536493857,255.5883094267121,1.6639412649461132
154,310,527.0,0.4317434210526316,227.52878289473685,112.24753289473684,6.934210526315789,108.3470394736842,1.6654337298836754,378.9341095522746,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,112.24753289473684,6.934210526315789,108.3470394736842,227.52878289473685,0.4317434210526316,372.30790577097616,1.6363112439414729
155,301,0.0,0.9040178571428572,0.0,0.0,0.0,0.0,2.355979422762273,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.314781759722084
156,306,256.0,0.8946733860186746,231.42857142857144,182.28571428571428,42.285714285714285,6.857142857142857,2.3623815407589093,545.2409521249831,0,0,0,0,0,3.0,1.0499999999999998,0.010499999999999999,0.020999999999999998,1.0185,182.29621428571429,42.306714285714285,7.875642857142857,232.47857142857146,0.8976006618863763,539.5994858991838,2.321071927547415
157,305,0.0,0.7117949009464799,0.0,0.0,0.0,0.0,2.074683603751432,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0384047996173345
158,309,194.0,0.4401682733918776,84.0646776880506,41.52403927603344,2.6453392063850614,39.89529920563211,1.6749257668991888,140.25902923960598,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,41.52403927603344,2.6453392063850614,39.89529920563211,84.0646776880506,0.43332308086624016,138.3399691437396,1.6456372991412063
159,308,29.0,0.7310705875940976,21.40772532188841,12.07296137339056,3.0701001430615165,6.264663805436338,2.0026769752429905,43.04465408883689,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,12.07296137339056,3.0701001430615165,6.264663805436338,21.40772532188841,0.7381974248927038,42.12306721554349,1.9676573097878178
160,312,217.0,0.7381974248927039,160.18884120171674,90.33905579399142,22.972818311874107,46.87696709585122,2.010706576322974,322.09275645784845,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,90.33905579399142,22.972818311874107,46.87696709585122,160.18884120171674,0.7381974248927039,316.4605048685378,1.9755465018317784
161,304,0.0,0.7381974248927039,0.0,0.0,0.0,0.0,2.010706576322974,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.9755465018317784
162,303,5.0,0.7381974248927039,3.69098712446352,2.0815450643776825,0.5293276108726753,1.0801144492131618,2.010706576322974,7.421492084282223,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0815450643776825,0.5293276108726753,1.0801144492131618,3.69098712446352,0.738197424892704,7.291716702040042,1.9755465018317784
163,300,0.0,0.9040178571428572,0.0,0.0,0.0,0.0,2.355979422762273,0.0,0,0,0,0,0,40.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,14.0,0.35,32.40694463610917,2.314781759722084
164,302,0.0,0.7381974248927039,0.0,0.0,0.0,0.0,2.010706576322974,0.0,0,0,0,0,0,8.0,8.0,6.24,1.6,0.16,6.24,1.6,0.16,8.0,1.0,15.804372014654227,1.9755465018317784
165,307,0.0,0.7381974248927039,0.0,0.0,0.0,0.0,2.010706576322974,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.9755465018317784
166,350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
167,351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
168,347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
169,349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
170,345,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
172,346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
173,288,440.0,0.3208856840667621,138.0309798890595,67.48290689013376,39.83010290637771,30.717970092548025,2.3083313482892733,318.5781272296973,0,0,0,0,0,4.0,0.35,0.0,0.0,0.35,67.48290689013376,39.83010290637771,31.067970092548027,138.3809798890595,0.31166887362400786,313.84347918850324,2.2679668798422488
174,287,0.0,0.3050259965337955,0.0,0.0,0.0,0.0,2.2950489204494557,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.25491671421203
175,279,193.0,0.2609761034000413,47.76375267858539,9.589304428073138,13.176379960270909,24.998068290241346,2.1670082718554013,101.71324101386936,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.589304428073138,13.176379960270909,24.998068290241346,47.76375267858539,0.2474805838268673,101.69452415273054,2.1291150391188736
176,286,232.0,0.2876165113182423,66.72703062583223,17.299600532623167,28.11185086551265,21.315579227696404,2.355979422762273,157.2075110964887,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,17.299600532623167,28.11185086551265,21.315579227696404,66.72703062583223,0.28394481117375414,154.4585133730933,2.314781759722084
177,284,122.0,0.2931964745283555,35.73336533380103,11.75675990649094,13.698214050820743,10.278391376489347,2.3364504156107286,83.4994141065529,0,0,0,0,0,1.0,1.0,0.0,1.0,0.0,11.75675990649094,14.698214050820743,10.278391376489347,36.73336533380103,0.29864524661626857,84.32490206473454,2.295594245135528
178,283,199.0,0.3050259965337955,60.7001733102253,29.14298093587521,18.2790294627383,13.278162911611783,2.2950489204494557,139.30986722672742,0,0,0,0,0,2.0,1.0,1.0,0.0,0.0,30.14298093587521,18.2790294627383,13.278162911611783,61.7001733102253,0.3069660363692801,139.12875206700605,2.25491671421203
179,292,185.0,0.5579367898299478,103.53748680042236,64.66209081309398,9.767687434002111,29.10770855332629,2.5029477816129235,259.70366608370665,0,0,0,0,0,3.0,2.35,0.78,1.2,0.37,65.44209081309398,10.96768743400211,29.47770855332629,105.88748680042235,0.563231312768204,260.39640747744863,2.4591801670413242
180,285,0.0,0.2876165113182423,0.0,0.0,0.0,0.0,2.355979422762273,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.314781759722084
181,290,1331.0,0.5774411304749566,766.953398810925,527.3815212416788,99.17181394297016,140.4000636262761,2.520755382431011,1931.3601291920995,0,0,0,0,0,128.0,45.400000000000006,1.822,0.28400000000000003,43.294000000000004,529.2035212416788,99.45581394297017,183.69406362627612,812.353398810925,0.5567877990479266,2011.9364722379964,2.4766763765412323
182,281,551.0,0.2969192896776982,162.37642242463542,57.18764812716493,60.19855905586312,44.99021524160737,2.323421139083668,378.3923832442467,0,0,0,0,0,27.0,11.3,0.063,5.1259999999999994,6.111,57.25064812716493,65.32455905586312,51.10121524160737,173.67642242463543,0.30047823948898866,396.4672873538359,2.282792804106024
183,280,123.0,0.2876165113182423,35.37683089214381,9.171770972037285,14.904127829560586,11.300932090545938,2.355979422762273,83.34708562443151,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.171770972037285,14.904127829560586,11.300932090545938,35.37683089214381,0.28761651131824234,81.88964286590722,2.314781759722084
184,275,29.0,0.274077372444313,6.9100725238400615,1.2930567938310418,2.0034619575701647,3.613553772438855,2.2602623570722797,14.146403728219882,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.2930567938310418,2.0034619575701647,3.613553772438855,6.9100725238400615,0.2382783628910366,15.345463701399753,2.2207384435484885
