taz,hotelmotel,resort,casino,campground,percentHouseSeasonal,rec_attractiveness
109,1281,258,0,0,0.6961398017736047,924
110,0,1291,0,0,0.7043608610957803,0
111,327,364,0,0,0.6961398017736047,0
112,259,0,0,0,0.2932782978281993,0
113,464,0,0,0,0.5961604236619606,0
114,0,0,0,0,0.3701633479342895,0
115,160,0,0,0,0.7197753473248596,0
116,0,0,0,0,0.7197753473248596,0
117,0,0,0,0,0.684695829070515,0
118,200,50,0,0,0.7005427971412119,1633
119,0,326,0,0,0.7357576840965797,414
120,0,0,0,241,0.7473008957450434,2809
121,0,0,0,0,0.7457906313209269,0
122,0,0,0,0,0.7005427971412119,994
123,0,0,0,0,0.5499739946601835,0
124,193,0,0,0,0.6826291389984291,0
125,29,0,0,0,0.5225153226775628,0
126,0,0,0,0,0.5504618125107051,0
127,0,0,0,0,0.7477380064628387,0
128,0,0,0,0,0.7477380064628387,0
129,0,0,0,0,0.7477380064628387,0
130,0,0,0,0,0.7005427971412119,378
131,0,0,0,0,0.7477380064628387,0
132,0,0,0,0,0.7477380064628387,0
133,0,0,0,0,0.7005427971412119,0
134,0,0,0,0,0.6273569841578052,0
135,0,0,0,0,0.5225153226775628,0
136,0,0,0,0,0.5619673276070222,0
137,0,22,0,0,0.427819184092345,2652
138,15,0,0,0,0.4952156537123217,0
139,26,0,0,0,0.6720501590312833,0
140,0,0,0,0,0.7648836318149866,0
141,14,0,0,0,0.7651068899331523,0
142,56,0,0,0,0.7806392448220492,0
143,38,0,0,0,0.3909583566275534,0
144,0,0,0,0,0.6702946831975732,444
145,0,0,0,0,0.6505522002214406,0
146,61,0,0,0,0.7877126632921994,0
147,0,0,0,0,0.6836878982634024,0
148,143,0,0,0,0.8341170970491983,0
149,38,0,0,0,0.6233347042274878,0
150,56,0,0,0,0.5153502850842006,0
151,0,0,0,0,0.768916391754728,0
152,0,0,0,0,0.7930904980437048,0
153,0,0,0,0,0.6696987866680367,0
154,27,0,0,0,0.8095354946884714,0
155,0,0,0,0,0.6852880434085458,0
156,0,0,0,0,0.682689075630252,0
157,0,0,0,0,0.6765326346596482,0
158,0,0,0,0,0.5133080256690984,0
159,24,0,0,0,0.5638034168275287,0
160,102,0,0,0,0.5429156386162004,0
161,21,0,0,0,0.5429156386162004,0
162,0,0,0,0,0.5429156386162004,0
163,0,0,0,0,0.3517683995171121,0
164,0,0,0,0,0.5647746631439589,72
165,0,0,0,0,0.2988211282727244,0
166,0,0,0,0,0.2988211282727244,0
167,0,0,0,0,0.5698160002352688,0
168,0,0,0,0,0.5698160002352688,0
169,0,0,0,0,0.5720400253131135,0
170,0,0,0,0,0.5682196428556066,0
171,0,0,0,0,0.5698160002352688,0
172,0,0,0,0,0.6341538461538462,0
173,0,0,0,0,0.6341538461538462,0
174,0,0,0,0,0.6341538461538462,163
175,0,0,0,0,0.6033482104468129,0
176,0,0,0,0,0.4360711956972025,5783
177,0,0,0,0,0.6292939516918009,0
178,0,0,0,0,0.4487592763468762,0
179,0,0,0,0,0.4948321712046546,0
180,0,0,0,402,0.5011400597150382,0
181,0,0,0,0,0.5429156386162004,0
182,0,0,0,0,0.6169287898645699,0
183,0,0,0,0,0.6169287898645699,2006
184,0,0,0,0,0.7398252067761661,0
185,0,0,0,0,0.6638739163288736,0
186,0,0,0,0,0.6341538461538462,0
187,0,0,0,14,0.6341538461538462,1163
188,0,0,0,0,0.6341538461538462,0
189,0,0,0,0,0.8040764108817039,755
190,0,0,0,0,0.8040764108817039,0
191,0,0,0,0,0.8040764108817039,0
192,0,0,0,0,0.8040764108817039,4253
193,0,0,0,0,0.8040764108817039,0
194,0,0,0,0,0.4589347655812912,0
195,0,0,0,0,0.6073287646602894,0
196,0,0,0,0,0.6204190179671791,138
197,0,0,0,0,0.6204190179671791,0
198,0,0,0,0,0.6204190179671791,4852
199,0,0,0,0,0.718802754660691,696
200,0,0,0,0,0.6241165041738614,1370
201,0,0,0,0,0.6852880434085458,1346
202,0,0,0,0,0.6852880434085458,0
203,0,71,0,0,0.9443423031923784,4491
204,0,0,0,554,0.9443423031923784,3496
205,0,0,0,0,0.8501407541800756,0
206,0,0,0,321,0.9443423031923784,0
207,0,0,0,0,0.8605309336722675,0
208,0,0,0,0,0.9129221592461604,239
209,0,0,0,0,0.9443423031923784,0
210,0,0,0,0,0.9443423031923784,135
211,0,0,0,0,0.8962279574779443,185
212,0,0,0,0,0.8468474447710249,2428
213,0,0,0,40,0.8468474447710249,2262
214,0,0,0,0,0.8468474447710249,0
215,0,0,0,0,0.8468474447710248,2285
216,0,0,0,151,0.8468474447710249,2971
217,0,0,0,0,0.8468474447710249,0
218,0,0,0,112,0.8468474447710249,3084
219,0,0,0,0,0.8468474447710249,0
220,0,0,0,0,0.8468474447710249,0
221,0,0,0,0,0.8468474447710249,0
222,0,0,0,0,0.8468474447710249,2690
223,0,0,0,0,0.8468474447710249,0
224,0,0,0,0,0.8468474447710249,0
225,0,22,0,59,0.8468474447710249,3200
226,0,0,0,0,0.8468474447710249,17
227,0,0,0,0,0.8261513564902205,0
