TAZ,persons_per_occ_unit
307,1.9132943957235635
308,1.9056538026469132
309,1.5956549681926095
310,1.584748893427598
311,1.6128882072816506
312,1.9132943957235635
313,1.9132943957235635
314,2.1900105273364754
315,1.6819715420662003
316,1.584748893427598
317,2.2696313017139857
318,2.52206988527197
319,2.52206988527197
320,1.7991190084008517
321,2.52206988527197
322,2.52206988527197
323,2.515285153372241
324,1.7780109536016953
325,1.819447649554277
326,1.7780109536016953
327,1.8553157776713347
328,1.8553157776713345
329,1.8553157776713345
330,1.8553157776713345
331,1.8553157776713347
332,1.8553157776713347
333,1.8553157776713345
334,1.8553157776713345
335,1.8553157776713345
336,1.8553157776713345
337,1.8553157776713345
338,1.8553157776713345
339,0.0
340,1.8553157776713345
341,1.8553157776713345
342,1.8553157776713345
343,1.8553157776713345
344,1.8553157776713345
345,0.0
346,0.0
347,0.0
348,0.0
349,0.0
350,0.0
351,0.0
352,2.5607222973067896
353,2.5607222973067896
354,2.5607222973067896
355,0.0
356,0.0
357,0.0
358,2.594288865652817
359,2.5607222973067896
360,2.618700915359019
361,2.618700915359019
362,1.7296954385581713
363,2.377123340141397
364,1.729695438558171
365,1.7296954385581715
366,2.5607222973067896
367,2.5597502691934877
368,2.297885895470017
369,2.2319858826413514
370,2.1908512255081765
371,1.8553157776713345
372,1.8553157776713345
373,1.8553157776713345
374,2.357797134123988
375,2.1355457649237755
376,2.1355457649237755
377,2.2954261965223473
378,2.512406782263265
379,2.512406782263265
380,2.0099254258106134
381,2.0099254258106134
382,2.0099254258106134
383,2.0099254258106134
384,2.0099254258106134
385,2.1065564558976613
386,2.1065564558976613
387,2.107566033823944
388,1.5557595844014838
389,1.812180482797425
390,2.0099254258106134
391,2.1266879204991294
392,1.860147329175687
393,1.5557595844014835
394,1.5557595844014835
395,1.5557595844014835
396,1.5557595844014838
397,1.5557595844014835
