TAZ,total_residential_units,occupied_units,occupancy_rate,seasonal_rate,household_size,high_income_proportion,middle_income_proportion,low_income_proportion,people,hotelmotel,casino,resort,campground,percentHouseSeasonal,tau_occupancy_rate,vhr_occupancy_rate,elementary_school_enrollment,middle_school_enrollment,high_school_enrollment,college_enrollment,emp_other,emp_rec,emp_retail,emp_srvc,emp_gaming
209,26.0,3.3963963963963963,0.13063063063063063,1.0946013705498914,2.0747909329918857,0.0,1.0,0.0,7.0468124480895575,0.0,0.0,0.0,0.0,0.9516129032258065,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
210,18.0,2.3513513513513513,0.13063063063063063,1.0946013705498914,2.0747909329918857,0.0,1.0,0.0,4.878562464062002,0.0,0.0,0.0,0.0,0.9516129032258065,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
211,45.0,4.271362396248032,0.08106357923375307,0.9870158520842555,1.9991316129352437,0.0,0.5064935064935064,0.4935064935064935,8.788124036837369,0.0,0.0,0.0,0.0,0.9155310671161991,0.0,0.422337,0,0,0,0,0.0,0.0,0.0,0.0,0.0
212,0.0,0.0,0.03019213174748399,0.8765991357642609,1.9214812581402685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
213,0.0,0.0,0.030192131747483992,0.8765991357642609,1.9214812581402685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
214,137.0,4.136322049405306,0.03019213174748399,0.8765991357642609,1.9214812581402685,0.0,0.0,1.0,7.947865295564642,0.0,0.0,0.0,0.0,0.8501327391675356,0.0,0.422337,0,0,0,0,0.0,0.0,0.0,0.0,0.0
215,42.0,1.2680695333943275,0.030192131747483985,0.876599135764261,1.9214812581402685,0.0,0.0,1.0,2.4365718424358755,0.0,0.0,0.0,0.0,0.8501327391675356,0.0,0.422337,0,0,0,0,0.0,0.0,0.0,0.0,0.0
216,0.0,0.0,0.03019213174748399,0.8765991357642609,1.9214812581402685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
217,22.0,0.6642268984446478,0.03019213174748399,0.8765991357642609,1.9214812581402685,0.0,0.0,1.0,1.2762995365140302,0.0,0.0,0.0,0.0,0.8501327391675356,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
218,1.0,0.03019213174748399,0.03019213174748399,0.8765991357642609,1.9214812581402685,0.0,0.0,1.0,0.05801361529609228,0.0,0.0,0.0,112.0,0.8501327391675356,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
219,0.0,0.0,0.03019213174748399,0.8765991357642609,1.9214812581402685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
220,16.0,0.4830741079597438,0.03019213174748399,0.8765991357642609,1.9214812581402685,0.0,0.0,1.0,0.9282178447374765,0.0,0.0,0.0,0.0,0.8501327391675356,0.0,0.422337,0,0,0,0,0.0,0.0,0.0,0.0,0.0
221,14.0,0.42268984446477587,0.03019213174748399,0.8765991357642609,1.9214812581402685,0.0,0.0,1.0,0.8121906141452919,0.0,0.0,0.0,0.0,0.8501327391675356,0.0,0.422337,0,0,0,0,0.0,0.0,0.0,0.0,0.0
222,308.0,9.299176578225069,0.03019213174748399,0.8765991357642609,1.9214812581402685,0.0,0.0,1.0,17.868193511196424,0.0,0.0,0.0,0.0,0.8501327391675355,0.0,0.422337,0,0,0,0,0.0,0.0,0.0,0.0,0.0
223,0.0,0.0,0.03019213174748399,0.8765991357642609,1.9214812581402685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
224,284.0,8.574565416285452,0.030192131747483985,0.8765991357642609,1.9214812581402687,0.0,0.0,1.0,16.475866744090208,0.0,0.0,0.0,0.0,0.8501327391675356,0.0,0.422337,0,0,0,0,26.0,0.0,0.0,0.0,0.0
225,69.0,2.0832570905763954,0.03019213174748399,0.8765991357642609,1.9214812581402683,0.0,0.0,1.0,4.002939455430368,0.0,0.0,22.0,59.0,0.8501327391675356,0.592337,0.422337,0,0,0,0,0.0,0.0,0.0,0.0,0.0
226,0.0,0.0,0.030192131747483992,0.8765991357642609,1.9214812581402685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
227,0.0,0.0,0.08106944466666763,0.9270332031119699,1.9991581600650878,0.06927374301675979,0.029608938547486037,0.9011173184357542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
228,3.0,0.8537360890302066,0.23158149538591924,1.0762339856822758,2.228952328259345,0.2742085661080075,0.11720204841713222,0.6085893854748604,1.9720157667559046,0.0,0.0,0.0,213.0,0.8075457275457275,0.0,0.0,0,0,0,0,72.0,0.0,0.0,23.0,0.0
229,128.0,36.426073131955484,0.2845786963434022,1.128769472502806,2.3098657677643653,0.34636871508379896,0.14804469273743018,0.505586592178771,84.13933938158527,0.0,0.0,0.0,0.0,0.8075457275457275,0.0,0.422337,0,0,0,0,6.0,0.0,0.0,0.0,0.0
230,997.0,283.72496025437204,0.2845786963434022,1.128769472502806,2.3098657677643653,0.3463687150837989,0.14804469273743018,0.505586592178771,655.366573151879,0.0,0.0,0.0,0.0,0.8075457275457275,0.0,0.422337,0,0,0,0,26.0,0.0,0.0,0.0,0.0
231,93.0,26.465818759936408,0.2845786963434022,1.128769472502806,2.3098657677643653,0.34636871508379896,0.14804469273743018,0.505586592178771,61.13248876943305,19.0,0.0,0.0,0.0,0.8075457275457275,0.592337,0.422337,0,0,0,0,0.0,0.0,0.0,0.0,0.0
232,202.0,26.38738738738739,0.13063063063063063,1.0946013705498914,2.0747909329918857,0.0,1.0,0.0,54.74831209669579,0.0,0.0,0.0,0.0,0.9516129032258066,0.0,0.422337,0,0,0,0,6.0,0.0,0.0,15.0,0.0
233,67.0,9.580201649862511,0.14298808432630614,1.0007771034869515,2.166776737902856,0.3333333333333333,0.25,0.4166666666666667,20.758158079340653,39.0,0.0,0.0,0.0,0.8576779026217228,0.592337,0.422337,0,0,0,0,0.0,0.0,0.0,0.0,0.0
234,564.0,80.64527956003666,0.14298808432630614,1.0007771034869515,2.166776737902856,0.3333333333333333,0.25,0.4166666666666667,174.74031577236013,0.0,0.0,0.0,0.0,0.8576779026217228,0.0,0.422337,0,0,0,0,47.0,0.0,0.0,0.0,0.0
235,47.0,6.720439963336388,0.14298808432630614,1.0007771034869515,2.166776737902856,0.3333333333333333,0.25,0.4166666666666667,14.56169298103001,0.0,0.0,0.0,0.0,0.8576779026217227,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
236,188.0,26.881759853345553,0.14298808432630614,1.0007771034869515,2.166776737902856,0.3333333333333333,0.25,0.4166666666666667,58.24677192412004,0.0,0.0,0.0,0.0,0.8576779026217227,0.0,0.422337,0,0,0,0,5.0,13.0,0.0,58.0,0.0
237,114.0,16.3006416131989,0.14298808432630614,1.0007771034869515,2.166776737902856,0.3333333333333333,0.25,0.4166666666666667,35.31985106037067,0.0,0.0,0.0,0.0,0.8576779026217228,0.0,0.422337,0,0,0,0,0.0,0.0,0.0,0.0,0.0
238,0.0,0.0,0.14298808432630614,1.0007771034869515,2.166776737902856,0.3333333333333333,0.25,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
239,96.0,15.010191093870139,0.15212864699400377,1.0096650189594456,2.194221062413331,0.36782861292665214,0.24682280319535221,0.38534858387799564,33.4550710037446,38.0,0.0,0.0,0.0,0.8541561817259676,0.592337,0.422337,0,0,0,0,46.0,174.0,34.0,0.0,0.0
240,5.0,0.7149404216315307,0.16649238832895724,1.0236317432733648,2.2373478580726482,0.42203548085901027,0.2418300653594771,0.33613445378151263,1.5491162745776608,0.0,0.0,0.0,0.0,0.8576779026217227,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
241,338.0,81.69668246445498,0.24170616113744076,1.0967665905898876,2.463175442615983,0.7058823529411765,0.21568627450980393,0.0784313725490196,201.2332619896413,9.0,0.0,0.0,0.0,0.8316713483146068,0.592337,0.422337,0,0,0,0,26.0,0.0,0.0,0.0,0.0
242,95.0,22.888520739839784,0.2412124392030979,1.0962712738920941,2.4611861895642173,0.7069143446852426,0.21482743574293017,0.07825821957182731,56.32860525382997,0.0,0.0,0.0,0.0,0.8318744029477324,0.0,0.422337,0,0,0,0,0.0,0.0,0.0,0.0,0.0
243,117.0,19.672566371681416,0.16966624718392057,1.0244939816439684,2.1729197162388796,0.856462246747622,0.09037146355678895,0.05316628969558917,42.62605918900929,0.0,0.0,0.0,11.0,0.8509615384615384,0.0,0.422337,0,0,0,0,0.0,0.0,0.0,0.0,0.0
244,198.0,33.29203539823009,0.168141592920354,1.022964402618658,2.166776737902856,0.8596491228070176,0.08771929824561403,0.05263157894736842,72.13640785832341,0.0,0.0,0.0,0.0,0.8509615384615384,0.0,0.422337,0,0,0,0,16.0,0.0,0.0,0.0,0.0
245,0.0,0.0,0.2076420353982301,1.0400658699486014,2.4064508629208845,0.7132203284010739,0.169117187987763,0.11766248361116313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
246,0.0,0.0,0.168141592920354,1.022964402618658,2.166776737902856,0.8596491228070174,0.08771929824561403,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
247,97.0,16.309734513274336,0.168141592920354,1.022964402618658,2.166776737902856,0.8596491228070174,0.08771929824561403,0.05263157894736842,35.3395533447342,0.0,0.0,0.0,0.0,0.8509615384615384,0.0,0.422337,0,0,0,0,14.0,0.0,0.0,0.0,0.0
248,357.0,100.31700000000001,0.2807742831858407,1.0717280151766109,2.850190385811405,0.4421178747580696,0.31981956671037026,0.23806255853156022,286.0599397288681,0.0,0.0,0.0,0.0,0.7706427055120416,0.0,0.422337,0,0,0,0,14.0,0.0,0.0,0.0,0.0
249,633.0,177.5344247787611,0.28091047987398027,1.0717062893873248,2.84963711020142,0.441910542799483,0.31962992400622464,0.2384595331942924,505.9046342217026,45.0,0.0,0.0,0.0,0.7710233634881056,0.592337,0.422337,0,0,0,0,52.0,19.0,37.0,261.0,0.0
250,0.0,0.0,0.281,1.0718257378470677,2.851559952240079,0.44128113879003567,0.3202846975088968,0.23843416370106763,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
251,313.0,87.89782051282052,0.28706841806841804,1.0010465311653152,2.040713745641576,0.5677453318131164,0.13502261830471046,0.29723204988217305,180.81936819060095,0.0,0.0,0.0,0.0,0.7132458983245739,0.0,0.422337,0,0,0,0,23.0,0.0,0.0,0.0,0.0
252,78.0,25.896,0.33199999999999996,1.038148187393104,2.2076593178632877,0.4578313253012048,0.10040160642570281,0.4417670682730924,57.169545695387704,0.0,0.0,165.0,0.0,0.6934829891785934,0.592337,0.422337,0,0,0,0,0.0,0.0,0.0,0.0,0.0
253,214.0,64.88923076923078,0.29892019092019095,1.0104182124055787,2.080188849393588,0.5395262157436908,0.12490224275179221,0.3355715415045171,138.08088236821814,0.0,0.0,0.0,0.0,0.7044932049897868,0.0,0.422337,0,0,0,0,39.0,1.0,0.0,107.0,0.0
254,274.0,59.717948717948715,0.21794871794871798,0.9425418557196954,1.7681715832886515,0.7394957983193278,0.18487394957983194,0.07563025210084033,105.59157993536589,0.0,0.0,0.0,0.0,0.7371160666525823,0.0,0.422337,0,0,0,0,275.0,10.0,26.0,34.0,0.0
255,46.0,11.622358974358974,0.24723215523215525,0.9670894273655706,1.8810130286524096,0.6671765417335935,0.16318510471593392,0.1696383535504726,22.593063859544284,46.0,0.0,0.0,0.0,0.7238364343778901,0.592337,0.422337,0,0,0,0,164.0,79.0,120.0,153.0,0.0
256,5.0,1.0897435897435899,0.21794871794871795,0.9425418557196954,1.7681715832886515,0.7394957983193278,0.18487394957983194,0.07563025210084033,1.9268536484555818,0.0,0.0,0.0,0.0,0.7371160666525823,0.0,0.422337,0,0,0,0,65.0,1.0,296.0,0.0,0.0
257,26.0,7.149333333333334,0.2370432764821905,0.9585483456378678,1.841750977764948,0.6923393028366556,0.17073152108796416,0.13692917607538027,14.538077101882465,110.0,0.0,0.0,0.0,0.7152995279155878,0.592337,0.422337,0,0,0,0,152.0,61.0,151.0,327.0,0.0
258,1.0,0.332,0.332,1.038148187393104,2.2076593178632877,0.4578313253012048,0.10040160642570281,0.44176706827309237,0.7329428935306116,0.0,0.0,0.0,0.0,0.6934829891785934,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
259,0.0,0.0,0.27497435897435896,0.9903450215563997,1.9879154505759695,0.5986635618102663,0.1426377780027674,0.25869866018696636,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
260,249.0,81.98252815711912,0.3284727432031523,1.0547067793312128,2.2885193284123324,0.45060957881534053,0.1127858299319981,0.4366045912526614,186.96791649812252,0.0,0.0,0.0,0.0,0.7057981321400842,0.0,0.422337,292,0,0,0,152.0,19.0,21.0,10.0,0.0
261,7.0,2.324,0.3281893393702408,1.0377950761192798,2.206708560189789,0.46717592524320045,0.10010666902616586,0.4327174057306337,5.130600254714281,0.0,0.0,0.0,0.0,0.6934829891785934,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
262,12.0,3.641846153846154,0.3159364391477068,1.0246825068757226,2.1457596369372824,0.49750237783896856,0.11229911954600269,0.3901985026150287,7.752598230848854,0.0,0.0,0.0,0.0,0.7043912585470906,0.0,0.422337,0,0,0,0,74.0,1.0,3.0,9.0,0.0
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
264,61.0,20.797891036906854,0.3409490333919156,1.180804150453956,2.9844283371114813,0.5670103092783505,0.08762886597938144,0.34536082474226804,62.069815362701696,0.0,0.0,0.0,0.0,0.7782101167315175,0.0,0.422337,0,0,0,0,0.0,0.0,0.0,0.0,0.0
265,0.0,0.0,0.3409490333919156,1.180804150453956,2.9844283371114813,0.5670103092783505,0.08762886597938144,0.34536082474226804,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
266,683.0,207.00665763997637,0.30639113053769795,1.1310198068970099,2.7028023293588466,0.43460188374720127,0.1780780661379492,0.3873200501148495,568.136268959581,0.0,0.0,0.0,0.0,0.7806736299884306,0.0,0.422337,0,0,0,0,277.0,0.0,4.0,16.0,0.0
267,672.0,137.11515151515152,0.20404040404040408,0.9496204345498324,2.146335447922641,0.3910891089108911,0.3613861386138614,0.24752475247524752,294.2951101442535,0.0,0.0,0.0,0.0,0.7558594973992605,0.0,0.422337,0,0,0,0,2.0,0.0,1.0,0.0,0.0
268,172.0,37.521499353726846,0.21808216403884007,0.9720278751655963,2.2058934472629024,0.4059431859416308,0.3418096521694054,0.2522471618889638,83.94819457401891,0.0,0.0,0.0,0.0,0.7575065633695023,0.0,0.422337,0,0,0,0,19.0,0.0,0.0,0.0,0.0
269,24.0,6.1041270953584,0.264900485379786,1.077352844346572,2.2566479266089767,0.1869534501852064,0.32030205827318897,0.49274449154160455,13.399208095968643,0.0,0.0,0.0,0.0,0.7940827162655314,0.0,0.422337,0,0,0,0,3.0,0.0,3.0,0.0,0.0
270,41.0,10.289883268482491,0.2509727626459144,1.061505219823959,2.166776737902856,0.11627906976744184,0.3488372093023256,0.5348837209302325,22.29587970188367,0.0,0.0,0.0,0.0,0.7950963222416814,0.0,0.422337,0,0,0,0,5.0,1.0,0.0,0.0,0.0
271,200.0,50.19455252918288,0.2509727626459144,1.061505219823959,2.166776737902856,0.11627906976744186,0.34883720930232565,0.5348837209302325,108.76038878967644,0.0,0.0,0.0,0.0,0.7950963222416815,0.0,0.422337,0,0,0,0,148.0,0.0,0.0,0.0,0.0
272,0.0,0.0,0.2509727626459144,1.061505219823959,2.166776737902856,0.11627906976744186,0.3488372093023256,0.5348837209302325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
273,109.0,27.35603112840467,0.25143577543079487,1.0613717510672112,2.1670103526454874,0.1182307969419205,0.34741757728588774,0.5343516257721916,59.27441189037366,21.0,0.0,0.0,0.0,0.7950963222416814,0.592337,0.422337,0,299,505,0,20.0,0.0,0.0,5.0,0.0
274,977.0,324.1232227488151,0.33175355450236965,1.153421442055114,2.6880296323983544,0.5261904761904762,0.18333333333333332,0.2904761904761905,871.2528272972675,0.0,0.0,0.0,0.0,0.770769778814081,0.0,0.42233699999999996,0,0,0,0,168.0,0.0,0.0,0.0,0.0
275,28.0,6.469887747068546,0.269104403857974,1.0240381247321237,2.2392297546105095,0.5238660828316001,0.25956394818463785,0.2165699689837621,12.881033388800757,0.0,0.0,0.0,0.0,0.7254029332428207,0.0,0.422337,0,0,0,0,0.0,0.0,0.0,0.0,0.0
276,93.0,26.515831677954523,0.28895175623823294,1.0650269691876866,2.38141028269512,0.5246024544118918,0.23541396594935615,0.23998357963875205,64.33654651862794,8.0,0.0,0.0,0.0,0.7497561861590721,0.592337,0.42233699999999996,0,0,0,0,5.0,35.0,0.0,136.0,0.0
277,48.0,10.71947194719472,0.22332233223322331,0.9294887774576306,1.911260613150161,0.5221674876847291,0.31527093596059114,0.1625615763546798,20.48770452644133,0.0,0.0,0.0,0.0,0.7219131758911853,0.0,0.422337,0,0,0,0,30.0,3.0,6.0,38.0,0.0
278,565.0,126.17711771177117,0.22342155164539154,0.9296615039689445,1.911970380163363,0.5218546434821978,0.31543455534382525,0.162710801173977,241.15735536331982,0.0,0.0,0.0,0.0,0.7219131758911852,0.0,0.422337,0,0,0,0,35.0,0.0,0.0,0.0,0.0
279,189.0,46.870463349652496,0.26187262176115605,1.009020261300914,2.187420818458272,0.5227838485330276,0.2690946610657886,0.2081214904011839,100.66259349629402,0.0,0.0,0.0,0.0,0.7330286993075055,0.0,0.422337,0,0,0,0,0.0,0.0,0.0,0.0,0.0
280,121.0,34.801597869507326,0.28761651131824234,1.041415556789014,2.371189637705012,0.3194444444444444,0.4212962962962963,0.25925925925925924,82.52118824375259,0.0,0.0,0.0,0.0,0.741887247512813,0.0,0.42233699999999996,0,0,0,0,13.0,0.0,1.0,0.0,0.0
281,559.0,164.67735451518138,0.29683717183593755,1.0509321329755068,2.3387104127679734,0.2661132128345243,0.3576554744587531,0.3762313127067225,386.29123269412287,297.0,0.0,51.0,0.0,0.7396259794002153,0.592337,0.422337,0,0,0,0,212.0,54.0,28.0,42.0,0.0
282,263.0,80.22183708838821,0.3050259965337955,1.0593837589697015,2.3098657677643653,0.21875,0.30113636363636365,0.48011363636363635,185.30167531763766,55.0,0.0,0.0,0.0,0.7362441721782501,0.592337,0.422337,0,0,0,0,27.0,0.0,0.0,0.0,0.0
283,200.0,61.005199306759096,0.3050259965337955,1.0593837589697015,2.3098657677643653,0.21875,0.30113636363636365,0.4801136363636363,140.91382153432522,0.0,0.0,0.0,0.0,0.7362441721782501,0.0,0.422337,0,0,0,0,6.0,0.0,0.0,0.0,0.0
284,122.0,35.73336533380103,0.29319647452835557,1.047174595949491,2.351534551185574,0.28717058404558404,0.38278349736683065,0.33004591858758525,84.03848674185818,0.0,0.0,0.0,0.0,0.7401758230261013,0.0,0.422337,0,0,0,0,0.0,0.0,0.0,0.0,0.0
285,0.0,0.0,0.28761651131824234,1.041415556789014,2.371189637705012,0.3194444444444444,0.4212962962962963,0.25925925925925924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
286,234.0,67.30226364846871,0.28761651131824234,1.041415556789014,2.371189637705012,0.3194444444444444,0.4212962962962963,0.25925925925925924,159.58643015733972,0.0,0.0,0.0,0.0,0.741887247512813,0.0,0.422337,0,0,0,0,14.0,0.0,0.0,0.0,0.0
287,0.0,0.0,0.3050259965337955,1.0593837589697015,2.3098657677643653,0.21875,0.30113636363636365,0.4801136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
288,441.0,138.3360058855933,0.32088568406676216,1.1008734019763258,2.323233947024783,0.2226353887837044,0.28825628980277407,0.4891083214135215,321.33943832093763,0.0,0.0,0.0,0.0,0.7370458398616403,0.0,0.422337,0,0,0,0,14.0,0.0,0.0,0.0,0.0
289,127.0,69.74590163934427,0.5479409657808573,1.9799920143206635,2.3810471125685684,0.0011104060913705585,0.0015286109829257038,0.9973609829257036,166.0936073397769,107.0,0.0,71.0,0.0,0.8947368421052632,0.5923369999999999,0.42233699999999996,0,0,0,0,0.0,0.0,0.0,0.0,0.0
290,1318.0,759.89618227263,0.5778362238008611,1.8283895547109372,2.539137286269663,0.18934200107288207,0.13306770905683973,0.6775902898702783,1927.1205806893938,69.0,0.0,0.0,0.0,0.7753050706511339,0.5923369999999999,0.422337,360,0,0,0,502.0,36.0,106.0,403.0,0.0
291,218.0,122.00633579725448,0.5596235549199166,1.726475843301449,2.5239732499468452,0.28009850166481687,0.09399278579356271,0.6259087125416204,308.0049108477223,0.0,0.0,0.0,0.0,0.7598132020699229,0.0,0.422337,0,0,0,0,16.0,0.0,0.0,0.0,0.0
292,173.0,96.82154171066524,0.5587430579364507,1.7233731775831593,2.521626843703201,0.2826244702513618,0.09403132322111235,0.6233442065275259,244.42591548924747,0.0,0.0,0.0,0.0,0.7598132020699229,0.0,0.422337,0,0,0,0,9.0,0.0,0.0,0.0,0.0
300,0.0,0.0,0.9040178571428571,0.0,2.371189637705012,0.02962962962962963,0.18271604938271604,0.7876543209876543,0.0,9.0,1279.0,0.0,0.0,0.0,0.78815247,0.0,0,0,0,0,43.0,0.0,8.0,24.0,1054.0
301,0.0,0.0,0.9040178571428571,0.0,2.371189637705012,0.029629629629629627,0.18271604938271604,0.7876543209876543,0.0,0.0,0.0,154.0,0.0,0.0,0.592337,0.0,0,0,0,0,0.0,66.0,6.0,0.0,0.0
302,0.0,0.0,0.7381974248927039,2.220556695354645,2.0236877080413467,0.2926356589147287,0.1434108527131783,0.563953488372093,0.0,0.0,950.0,0.0,0.0,0.0,0.78815247,0.0,0,0,0,0,30.0,0.0,296.0,17.0,1054.0
303,5.0,3.6909871244635197,0.7381974248927039,2.220556695354645,2.0236877080413467,0.2926356589147287,0.1434108527131783,0.563953488372093,7.469405274315701,0.0,0.0,0.0,0.0,0.5813474610155935,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
304,0.0,0.0,0.7381974248927039,2.220556695354645,2.0236877080413467,0.2926356589147287,0.1434108527131783,0.563953488372093,0.0,64.0,0.0,0.0,0.0,0.0,0.592337,0.0,0,0,0,0,24.0,0.0,135.0,0.0,0.0
305,0.0,0.0,0.7117949009464799,2.147563283442749,2.0880777714790257,0.3290145511238145,0.13493568922956997,0.5360497596466155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,323.0,7.0,0.0,37.0,0.0
306,256.0,231.42857142857142,0.8946733860186746,0.032404838613819174,2.3776330878074714,0.04325560683345478,0.1800191617412895,0.7767252314252557,548.7610304403028,0.0,0.0,0.0,0.0,0.0,0.0,0.4468551566666667,0,0,0,0,4.0,0.0,5.0,6.0,0.0
307,0.0,0.0,0.7381974248927039,2.220556695354645,2.0236877080413467,0.2926356589147287,0.1434108527131783,0.563953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
308,29.0,21.407725321888414,0.7310705875940976,2.1925765555334906,2.0156062678166102,0.29690437559556004,0.14078446521929486,0.5623111591851451,43.32255059103106,0.0,0.0,0.0,0.0,0.5813474610155938,0.0,0.4468551566666667,0,0,0,0,0.0,0.0,0.0,0.0,0.0
309,157.0,68.09017110910322,0.44191616806806966,1.0573491398851513,1.68772111214245,0.4700973702228165,0.03422505893219007,0.4956775708449934,114.38830149000465,106.0,0.0,0.0,0.0,0.5781706781245467,0.592337,0.4468551566666667,0,0,0,0,4.0,10.0,0.0,2.0,0.0
310,575.0,248.25246710526315,0.4317434210526316,1.017410683044997,1.676185778377681,0.47619047619047616,0.030476190476190476,0.49333333333333335,416.11725480901515,65.0,0.0,604.0,0.0,0.5781503141316553,0.592337,0.4468551566666667,0,0,0,0,1.0,0.0,0.0,1.0,0.0
311,332.0,148.854987858595,0.4579906389741193,1.1204579109511474,1.705948675131282,0.4604693460071367,0.04014883515852508,0.49938181883433824,254.12606422237263,50.0,0.0,0.0,0.0,0.5783236534205436,0.592337,0.4468551566666667,0,0,0,0,24.0,0.0,3.0,2.0,0.0
312,217.0,160.18884120171674,0.7381974248927039,2.220556695354645,2.0236877080413467,0.2926356589147287,0.1434108527131783,0.563953488372093,324.17218890530137,0.0,0.0,0.0,0.0,0.5813474610155938,0.0,0.4468551566666667,0,0,0,0,69.0,4.0,25.0,38.0,0.0
313,520.0,383.862660944206,0.7381974248927039,2.220556695354645,2.0236877080413467,0.2926356589147287,0.1434108527131783,0.563953488372093,776.8181485288328,0.0,0.0,0.0,0.0,0.5813474610155938,0.0,0.44685515666666675,0,0,0,0,209.0,2.0,80.0,135.0,0.0
314,4.0,2.9527896995708156,0.6181859524098674,1.88876845939148,2.316369814576252,0.4579942598651186,0.10488738233314043,0.43711835780174096,5.97552421945256,0.0,0.0,0.0,0.0,0.5813474610155938,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
315,72.0,39.05333041563136,0.5224287895359182,1.3734436866876478,1.7790179820536638,0.4218732343435713,0.06389563134223789,0.5142311343141909,72.13028781116286,0.0,0.0,0.0,0.0,0.5793048393952998,0.0,0.4468551566666667,0,0,0,0,1.0,0.0,38.0,2.0,0.0
316,248.0,107.07236842105263,0.4317434210526316,1.017410683044997,1.676185778377681,0.4761904761904762,0.030476190476190476,0.4933333333333334,179.47318120458394,0.0,0.0,0.0,0.0,0.5781503141316553,0.0,0.4468551566666667,0,0,0,0,7.0,0.0,0.0,4.0,0.0
317,246.0,222.38839285714283,0.8613885343284048,0.14783033813907592,2.400584550569124,0.09179111241071626,0.17041289253918337,0.7377959950501003,527.3250526887284,0.0,0.0,0.0,0.0,0.0,0.0,0.44685515666666675,0,0,0,0,117.0,0.0,29.0,66.0,0.0
318,1.0,0.4741721854304636,0.4741721854304636,1.490622576235682,2.667588342418139,0.6564245810055865,0.05865921787709497,0.2849162011173184,1.2648961941532368,0.0,0.0,0.0,96.0,0.7838108116100209,0.0,0.0,0,0,0,0,0.0,0.0,0.0,8.0,0.0
319,209.0,99.10198675496689,0.4741721854304636,1.490622576235682,2.667588342418139,0.6564245810055865,0.05865921787709497,0.28491620111731847,264.3633045780265,110.0,0.0,0.0,0.0,0.7838108116100209,0.592337,0.4468551566666667,0,0,0,0,26.0,0.0,0.0,10.0,0.0
320,138.0,70.72518717943679,0.5122415999739096,1.5241688545053804,1.9029246261014914,0.5240948554936197,0.2010450612376891,0.2748600832686912,134.1251993506796,0.0,0.0,0.0,0.0,0.7431130664241838,0.0,0.4468551566666667,0,0,0,0,1.0,1.0,1.0,1.0,0.0
